road,id,model_type,condition,name,lat,lon,length
N2,1001654,link,R,,24.5347497,91.5991663,0.0
N2,1001655,bridge,A,,24.5349371863636,91.5993538681818,2.0
N2,1001656,link,R,,24.5356663,91.6000833,88.99999999999864
N2,1001657,bridge,A,,24.5364691756944,91.6008813493055,1.5
N2,1001658,link,R,,24.5372497,91.60163890000001,0.0
N2,1001659,bridge,A,,24.5375464945205,91.6019300027397,1.5
N2,1001660,link,R,,24.5386941,91.6030556,0.0
N2,1001661,bridge,A,,24.5389682042168,91.603290539759,1.5
N2,1001662,link,R,,24.5398608,91.6040556,0.0
N2,1001663,bridge,A,,24.5399200168181,91.6040706245454,6.4
N2,1001664,link,R,,24.5417219,91.6045278,289.0000000000157
N2,1001665,bridge,A,,24.5447663515625,91.60503860625,43.0
N2,1001666,link,R,,24.547777399999998,91.60547220000001,53.999999999973625
N2,1001667,bridge,A,,24.5483984198555,91.6055338144404,140.0
N2,1001668,link,R,,24.550666699999997,91.60561109999999,347.0000000000084
N2,1001669,bridge,A,,24.5538117333333,91.6051327222222,1.5
N2,1001670,link,R,,24.554027800000004,91.60511109999999,0.0
N2,1001671,bridge,A,,24.5563212867469,91.6042349698795,1.5
N2,1001672,link,R,,24.5565,91.60416670000001,367.999999999995
N2,1001673,bridge,A,,24.5599036621621,91.603326676167,2.0
N2,1001674,link,R,,24.5628333,91.60275,0.0
N2,1001675,bridge,A,,24.5632233787234,91.6027597478723,22.0
N2,1001676,link,R,,24.5661667,91.6028333,21.000000000015007
N2,1001677,bridge,A,,24.5692888569444,91.6028545361111,14.0
N2,1001678,link,R,,24.5701938,91.6028611,79.00000000000773
N2,1001679,bridge,A,,24.5745843558058,91.6013152996533,2.0
N2,1001680,link,R,,24.5755549,91.6009167,329.00000000003615
N2,1001681,bridge,A,,24.5795099869426,91.5983351140127,35.0
N2,1001682,link,R,,24.5805827,91.597833,52.99999999999727
N2,1001683,bridge,A,,24.5816830692307,91.5985958384615,3.0
N2,1001684,link,R,,24.5827771,91.59897190000001,0.0
N2,1001685,bridge,A,,24.5836701316872,91.599277664609,34.9
N2,1001686,link,R,,24.584805199999998,91.5996663,42.999999999977945
N2,1001687,bridge,A,,24.5863819365079,91.6001921190476,2.0
N2,1001688,link,R,,24.5868052,91.6003333,85.00000000000796
N2,1001689,bridge,A,,24.5885249897233,91.6009201830039,6.03
N2,1001690,link,R,,24.5896663,91.6013056,189.00000000002137
N2,1001691,bridge,A,,24.5914193656387,91.6016046612334,2.0
N2,1001692,link,R,,24.5927774,91.6023056,0.0
N2,1001693,bridge,A,,24.5941786179054,91.6034229986486,1.5
N2,1001694,link,R,,24.594971899999997,91.6040556,80.99999999998886
N2,1001695,bridge,A,,24.5955928681481,91.6068250866666,1.5
N2,1001696,link,R,,24.5958608,91.60861109999999,0.0
N2,1001697,bridge,A,,24.5960083458333,91.6095949041666,6.2
N2,1001698,link,R,,24.596277399999998,91.61138890000001,225.9999999999991
N2,1001699,bridge,A,,24.5998860326271,91.6147355582627,73.0
N2,1001700,link,R,,24.601194399999997,91.6156111,60.99999999997863
N2,1001701,bridge,A,,24.6028647873156,91.6165726634218,3.0
N2,1001702,link,R,,24.6041111,91.6177771,132.99999999998136
N2,1001703,bridge,B,,24.6062625912698,91.6203718825396,7.2
N2,1001704,link,R,,24.6071389,91.62161040000001,0.0
N2,1001705,bridge,A,,24.6097583136738,91.6253431018121,2.0
N2,1001706,link,R,,24.610472199999997,91.62636040000001,0.0
N2,1001707,bridge,A,,24.6104969111111,91.6264180296296,7.2
N2,1001708,link,R,,24.6105556,91.62655490000002,138.00000000000523
N2,1001709,bridge,A,,24.6115823221198,91.6281579354838,4.0
N2,1001710,link,R,,24.6123611,91.629416,0.0
N2,1001711,intersection,R,,24.6134167,91.63124930000001,0.0
N2,1101711,link,R,,24.6134167,91.63124930000001,0.0
N2,1001712,bridge,B,,24.6134489603305,91.6333000688705,60.4
N2,1001713,link,R,,24.613472199999997,91.6347774,97.00000000000841
N2,1001714,bridge,A,,24.6129601403448,91.6428255248275,15.0
N2,1001715,link,R,,24.6128611,91.64419409999999,110.00000000001364
N2,1001716,bridge,A,,24.6140745760432,91.6500632007727,9.3
N2,1001717,link,R,,24.6143611,91.6514167,353.00000000000864
N2,1001718,bridge,B,,24.6165611634751,91.6587526595744,30.0
N2,1001719,link,R,,24.616943799999998,91.66,436.00000000000705
N2,1001720,bridge,A,,24.6233028570786,91.6693503512359,16.7
N2,1001721,link,R,,24.623860399999998,91.67027709999999,120.00000000000455
N2,1001722,bridge,A,,24.6248020161764,91.6728787911764,4.0
N2,1001723,link,R,,24.625166,91.67386040000001,399.99999999997726
N2,1001724,bridge,C,,24.6288681188679,91.6784364069182,282.35
N2,1001725,link,R,,24.629027100000002,91.6784993,1009.9999999999909
N2,1001726,bridge,C,,24.6415227408637,91.6903787815061,160.7
N2,1001727,link,R,,24.641749700000002,91.6905552,228.00000000000864
N2,1001728,bridge,A,,24.648407840904,91.6977646660419,25.5
N2,1001729,link,R,,24.6489441,91.6983608,1030.0000000000011
N2,1001730,bridge,A,,24.656635385,91.70714688125,2.0
N2,1001731,link,R,,24.657194399999998,91.70777779999999,689.9999999999977
N2,1001732,bridge,A,,24.662780118644,91.7113457974576,63.2
N2,1001733,link,R,,24.6634444,91.71163890000001,64.99999999999773
N2,1001734,bridge,A,,24.6706609685434,91.7150836848225,22.0
N2,1001735,link,R,,24.670777100000002,91.71513890000001,71.00000000002638
N2,1001736,bridge,A,,24.6772225292307,91.7206583672527,3.0
N2,1001737,link,R,,24.677666000000002,91.72105490000001,28.99999999996794
N2,1001738,bridge,A,,24.6795501243161,91.7225590851063,24.7
N2,1001739,link,R,,24.6801104,91.7229993,23.999999999972488
N2,1001740,bridge,A,,24.6822022946488,91.7236054080267,3.0
N2,1001741,link,R,,24.6828604,91.72377709999999,0.0
N2,1001742,bridge,A,,24.6859501977011,91.7242745666666,24.5
N2,1001743,link,R,,24.686138600000003,91.7243049,62.00000000001182
N2,1001744,bridge,A,,24.6882736330578,91.7246218198347,3.0
N2,1001745,link,R,,24.6887774,91.7246938,0.0
N2,1001746,bridge,A,,24.6935754,91.7258301636363,2.5
N2,1001747,link,R,,24.6940552,91.7259438,90.99999999997976
N2,1001748,bridge,A,,24.6967371740875,91.7268997967153,2.0
N2,1001749,link,R,,24.6971663,91.72705490000001,0.0
N2,1001750,bridge,A,,24.7027914109439,91.7295576326949,3.0
N2,1001751,link,R,,24.7032222,91.7297493,1020.0000000000102
N2,1001752,bridge,A,,24.7097024171428,91.738036475238,8.2
N2,1001753,link,R,,24.709805600000003,91.7382497,1895.0000000000102
N2,1001754,bridge,A,,24.7227593736585,91.7528962439024,3.0
N2,1001755,link,R,,24.722916,91.7530556,1056.0000000000116
N2,1001756,bridge,A,,24.7285208517241,91.7615312862068,7.2
N2,1001757,link,R,,24.732249300000003,91.76694379999999,0.0
N2,1001758,bridge,A,,24.732333847826,91.7670452086956,2.0
N2,1001759,link,R,,24.7323882,91.7671104,432.9999999999927
N2,1001760,bridge,A,,24.7351007684575,91.770308831889,6.25
N2,1001761,link,R,,24.7385552,91.774416,650.0000000000057
N2,1001762,bridge,A,,24.74391392,91.7769755514285,2.0
N2,1001763,link,R,,24.7465552,91.77849930000001,709.0000000000316
N2,1001764,bridge,A,,24.7526231378378,91.7814715783783,1.5
N2,1001765,link,R,,24.7548333,91.7823604,663.0000000000109
N2,1001766,bridge,A,,24.7609523557863,91.783856277448,2.0
N2,1001767,link,R,,24.763611100000002,91.7836663,288.0000000000109
N2,1001768,bridge,A,,24.7666903148672,91.7832041683185,1.5
N2,1001769,link,R,,24.7686104,91.782916,0.0
N2,1001770,bridge,A,,24.7690868044943,91.7829226220224,7.1
N2,1001771,link,R,,24.772610399999998,91.7829716,642.9999999999723
N2,1001772,bridge,A,,24.7788268613259,91.7839060475138,2.0
N2,1001773,link,R,,24.7815271,91.7843052,377.9999999999859
N2,1001774,bridge,A,,24.7850107866666,91.78514968,2.0
N2,1001775,link,R,,24.7890552,91.7876386,0.0
N2,1001776,bridge,A,,24.789298916129,91.7878536193548,2.0
N2,1001777,link,R,,24.789527399999997,91.7880552,265.0000000000148
N2,1001778,bridge,A,,24.7917960135922,91.7891350679611,2.0
N2,1001779,link,R,,24.796138600000003,91.78952740000001,0.0
N2,1001780,bridge,C,,24.7963586838095,91.7895549352381,12.4
N2,1001781,link,R,,24.797027399999997,91.78963859999999,953.000000000003
N2,1001782,bridge,A,,24.8056164772946,91.7907001164251,2.5
N2,1001783,link,R,,24.8072222,91.7911663,54.000000000002046
N2,1001784,bridge,A,,24.8077053683333,91.7913065666666,2.5
N2,1001785,link,R,,24.810722199999997,91.79202740000001,200.00000000001705
N2,1001786,bridge,A,,24.8118056,91.7924163,18.6
N2,1001787,link,R,,24.815027800000003,91.7953052,2217.999999999989
N2,1001788,bridge,A,,24.8267532138107,91.8130337410486,2.5
N2,1001789,link,R,,24.831666000000002,91.81827709999999,532.999999999987
N2,1001790,bridge,B,,24.836285,91.820322590909,11.8
N2,1001791,link,R,,24.836305199999998,91.82033270000001,460.00000000000796
N2,1001792,bridge,A,,24.8403764712074,91.821767695356,2.0
N2,1001793,link,R,,24.848277399999997,91.8254438,0.0
N2,1001794,bridge,B,,24.8484997,91.8255271,3.0
N2,1001795,link,R,,24.8484997,91.82552709999999,0.0
N2,1001796,bridge,B,,24.8515227408602,91.8295664935484,12.2
N2,1001797,link,R,,24.8515556,91.8296104,448.0000000000075
N2,1001798,bridge,A,,24.858334828421,91.8383490852631,3.0
N2,1001799,link,R,,24.8584167,91.8384719,250.0
N2,1001800,bridge,A,,24.8592015054545,91.8411284781818,3.0
N2,1001801,link,R,,24.85925,91.84124969999999,516.0000000000196
N2,1001802,bridge,A,,24.86088336,91.84667744,40.8
N2,1001803,link,R,,24.860916699999997,91.84683299999999,343.99999999996567
N2,1001804,bridge,A,,24.8634841801652,91.8518594495867,2.0
N2,1001805,link,R,,24.863527800000004,91.85194440000001,0.0
N2,1001806,intersection,R,,24.8673049,91.8568056,0.0
N2,1001807,link,R,,24.867721600000003,91.8577778,0.0
N2,1001808,bridge,A,,24.8681134864406,91.8599726838983,1.5
N2,1001809,link,R,,24.868138199999997,91.8601111,0.0
N2,1001810,bridge,A,,24.8684057867647,91.8613151441176,1.5
N2,1001811,link,R,,24.868416,91.8613611,0.0
N2,1001812,bridge,B,,24.8692639999999,91.8631159935999,7.0
N2,1001813,link,R,,24.870416,91.8655,442.99999999998363
N2,1001814,bridge,B,,24.8741126221897,91.8678933810219,2.0
N2,1001815,link,R,,24.8771104,91.8729438,74.99999999998863
N2,1001816,bridge,A,,24.8772216,91.8736601789473,21.0
N2,1001817,link,R,,24.877221600000002,91.8737216,400.99999999998204
N2,1001818,bridge,A,,24.878804890909,91.8772392090909,9.5
N2,1001819,link,R,,24.8801938,91.87824930000001,0.0
N2,1001820,bridge,B,,24.8804188125786,91.8783764886792,298.5
N2,1001821,link,R,,24.8827493,91.8796938,588.9999999999702
N2,1001822,bridge,A,,24.8875050368421,91.8804856543859,9.1
N2,1001823,link,R,,24.8884163,91.8801104,0.0
N2,1001824,bridge,A,,24.8884239319112,91.8801072240614,9.1
N2,1001825,link,R,,24.892888600000003,91.87824930000001,94.99999999999886
N2,1001826,bridge,A,,24.8950870496503,91.8800680979021,4.4
N2,1001827,link,R,,24.8951663,91.880166,0.0
N2,1001828,bridge,A,,24.8952917580645,91.8820476903225,3.0
N2,1001829,link,R,,24.8953052,91.8822493,0.0
N2,1001830,bridge,A,,24.8953549587548,91.8845366813229,2.0
N2,1001831,link,R,,24.895360800000002,91.8848052,145.00000000001023
N2,1001832,bridge,A,,24.8952127506849,91.8876442273972,8.5
N2,1001833,link,R,,24.8951941,91.8877774,1060.0000000000023
N2,1001834,bridge,A,,24.8951960540689,91.8978414295172,2.0
N2,1001835,link,R,,24.8966108,91.9039444,163.99999999998727
N2,1001836,bridge,A,,24.9004838676142,91.9141317310659,2.0
N2,1001837,link,R,,24.9005,91.9141667,20.000000000010232
N2,1001838,bridge,A,,24.9034995254545,91.9192233272727,6.0
N2,1001839,link,R,,24.9055556,91.9226382,0.0
N2,1001840,bridge,A,,24.9068333,91.9244993,11.6
N2,1001841,link,R,,24.906833300000002,91.92449930000001,650.0000000000057
N2,1001842,bridge,A,,24.907088340909,91.9304488272727,6.0
N2,1001843,link,R,,24.9101111,91.93113819999999,689.9999999999977
N2,1001844,bridge,A,,24.9132963487096,91.9367811967741,11.7
N2,1001845,link,R,,24.913916699999998,91.9396941,581.0000000000457
N2,1001846,bridge,B,,24.9152799929824,91.9479415416666,15.0
N2,1001847,link,R,,24.9157778,91.9473608,0.0
N2,1001848,bridge,A,,24.9158000502617,91.9474589659685,3.0
N2,1001849,link,R,,24.91625,91.9494441,0.0
N2,1001850,bridge,A,,24.9162917,91.949548275,3.0
N2,1001851,link,R,,24.9163056,91.94958299999999,986.0000000000184
N2,1001852,bridge,A,,24.9198326352941,91.9586813941176,14.4
N2,1001853,link,R,,24.921166,91.96113890000001,0.0
N2,1001854,bridge,A,,24.9213004799401,91.9612989961077,6.0
N2,1001855,link,R,,24.9252493,91.96600000000001,699.0000000000123
N2,1001856,bridge,B,,24.9295749546341,91.9708663039024,12.45
N2,1001857,link,R,,24.9305827,91.9725549,0.0
N2,1001858,bridge,A,,24.9306556166666,91.9726885854166,3.0
N2,1001859,link,R,,24.931082699999997,91.9734716,657.0000000000107
N2,1001860,bridge,A,,24.9343602183673,91.9792028897959,3.0
N2,1001861,link,R,,24.9359163,91.98180490000001,244.0000000000282
N2,1001862,bridge,A,,24.9368928547788,91.9842870291012,6.0
N2,1001863,link,R,,24.9389997,91.9905274,0.0
N2,1001864,bridge,A,,24.9390802233333,91.9907690666666,9.25
N2,1001865,link,R,,24.9391663,91.99102740000001,1712.9999999999939
N2,1001866,bridge,A,,24.9489321688073,92.0036719862385,3.0
N2,1001867,link,R,,24.950805600000002,92.006,194.99999999999318
N2,1001868,bridge,A,,24.9519106109204,92.0074059307332,9.25
N2,1001869,link,R,,24.956527800000003,92.0110278,0.0
N2,1001870,bridge,A,,24.9565431252873,92.0110380172413,3.9
N2,1001871,link,R,,24.9578611,92.0119167,29.000000000024784
N2,1001872,bridge,A,,24.9632171586933,92.0188172012644,6.5
N2,1001873,link,R,,24.96325,92.01886040000001,31.999999999982265
N2,1001874,bridge,A,,24.9644971973634,92.0240449506591,9.0
N2,1001875,link,R,,24.964527800000003,92.02416600000001,468.99999999996567
N2,1001876,bridge,A,,24.972570427972,92.0327027454545,6.85
N2,1001877,link,R,,24.972666,92.0328327,147.00000000001978
N2,1001878,bridge,A,,24.9749405475138,92.0346165762431,3.0
N2,1001879,link,R,,24.975027100000002,92.0346663,818.9999999999884
N2,1001880,bridge,A,,24.9832139243421,92.0378282486842,4.5
N2,1001881,link,R,,24.9832216,92.03783299999999,885.9999999999957
N2,1001882,bridge,A,,24.9895894535353,92.0422564333333,91.2
N2,1001883,link,R,,24.990221899999998,92.04291629999999,882.9999999999814
N2,1001884,bridge,B,,25.0015666421903,92.0479688080789,83.1
N2,1001885,link,R,,25.0015833,92.04797190000001,1945.999999999998
N2,1001886,bridge,B,,25.0141111,92.0612778,36.3
N2,1001887,link,R,,25.0143333,92.0615,1948.9999999999554
N2,1001888,bridge,C,,25.0290827,92.0718327,36.0
N2,1001889,link,R,,25.0293882,92.0720271,477.0000000000323
N2,1001890,bridge,A,,25.0372252050968,92.0833473986748,55.8
N2,1001891,link,R,,25.0372497,92.08338859999999,1028.9999999999964
N2,1001892,bridge,A,,25.0477883214484,92.0958326793871,12.4
N2,1001893,link,R,,25.047888600000004,92.0959441,281.99999999998226
N2,1001894,bridge,A,,25.0529755195804,92.1015661610722,6.1
N2,1001895,link,R,,25.05306973636364,92.1016686348485,0.0
N2,1001896,bridge,A,,25.0550106020979,92.1037795946387,9.1
N2,1001897,link,R,,25.0551111,92.10388890000002,141.9999999999959
N2,1001898,bridge,A,,25.0586850830769,92.106074796923,9.1
N2,1001899,link,R,,25.0588056,92.1061389,1064.9999999999977
N2,1001900,bridge,B,,25.0675549,92.1106389,21.75
N2,1001901,link,R,,25.0678049,92.11075,581.9999999999936
N2,1001902,bridge,A,,25.0766582960199,92.1135224439801,3.0
N2,1001903,link,R,,25.0815549,92.1150556,0.0
N2,1001904,bridge,A,,25.0828494919753,92.1154439123456,21.45
N2,1001905,link,R,,25.0829438,92.11547220000001,832.99999999997
N2,1001906,bridge,A,,25.0918993080851,92.1178653685106,190.5
N2,1001907,link,R,,25.092083,92.11786040000001,764.9999999999864
N2,1001908,bridge,B,,25.1029213910714,92.1184266866071,26.0
N2,1001909,link,R,,25.103027800000003,92.1184438,557.0000000000164
N2,1001910,bridge,A,,25.1081533094059,92.1187541410891,3.0
N2,1001911,link,R,,25.1170271,92.11919379999999,0.0
N2,1001912,bridge,A,,25.1249710101538,92.116456976,87.2
N2,1001913,link,R,,25.1252493,92.11636109999999,94.99999999997044
N2,1001914,bridge,A,,25.1294521534883,92.1194551408637,26.0
N2,1001915,link,R,,25.1296382,92.1196382,27.999999999963165
N2,1001916,bridge,A,,25.1313478931506,92.1201892168949,22.0
N2,1001917,link,R,,25.131666,92.12030490000001,40.99999999999682
N2,1001918,bridge,A,,25.1380087150862,92.1200254556034,79.0
N2,1001919,link,R,,25.138340625862067,92.11999648103449,112.00000000002319
N2,1001920,bridge,A,,25.1403573876923,92.1197852261538,14.4
N2,1001921,link,R,,25.140860800000002,92.1197771,814.9999999999977
N2,1001922,bridge,B,,25.1489450385852,92.1131659401929,63.5
N2,1001923,link,R,,25.15025,92.1126944,377.9999999999859
N2,1001924,bridge,A,,25.1519097416666,92.1089375,47.5
N2,1001925,link,R,,25.15225,92.1085,47.000000000025466
N2,1001926,bridge,A,,25.153291990625,92.10774235,17.0
N2,1001927,link,R,,25.1536944,92.10736109999999,17.99999999997226
N2,1001928,bridge,C,,25.1543902117647,92.1061712636363,36.5
N2,1001929,link,R,,25.1546944,92.1056389,490.0000000000091
N2,1001930,bridge,A,,25.1585738257142,92.1006246171428,81.0
N2,1001931,link,R,,25.1589167,92.1001389,81.99999999999363
N2,1001932,bridge,A,,25.1640035167173,92.0963799218845,36.7
N2,1001933,link,R,,25.1643889,92.0961108,4009.999999999991
N2,1001934,bridge,A,,25.1774750914317,92.0565114738444,39.5
N2,1001935,link,R,,25.177249300000003,92.05588890000001,112.99999999999955
N2,1001936,bridge,A,,25.1766924977528,92.0548542224719,24.5
N2,1001937,link,R,,25.176388199999998,92.05422220000001,911.0000000000014
N2,1001938,bridge,A,,25.1805371036,92.0373825433,3.5
N2,1001939,link,R,,25.1808604,92.0364441,0.0
N2,1001940,bridge,A,,25.1800310711304,92.0341771369565,3.5
N2,1001941,link,R,,25.177943799999998,92.02847159999999,0.0
N2,1001942,bridge,A,,25.1779677792968,92.0283203398437,7.0
N2,1001943,link,R,,25.1783049,92.0261938,0.0
N2,1001944,bridge,A,,25.1756381878378,92.0272605002252,3.5
N2,1001945,link,R,,25.1748327,92.02758270000001,0.0
N2,1001946,bridge,A,,25.1738720003125,92.0243239025,5.0
N2,1001947,link,R,,25.173416,92.0227771,0.0
N2,1001948,bridge,A,,25.1719930100278,92.0200653771587,40.0
N2,1001949,link,R,,25.1719438,92.01997159999999,158.00000000001546
N2,1001950,bridge,A,,25.1710493298701,92.0187264584415,5.0
N2,1001951,link,R,,25.1700549,92.01638890000001,1577.9999999999745
N2,1001952,sourcesink,R,SoSi4,25.1570556,92.0176382,0.0
Z1402,1001953,sourcesink,R,SoSi5,23.2593889,90.6964997,0.0
Z1402,1001954,link,R,,23.2679438,90.6941941,0.0
Z1402,1001955,bridge,B,,23.2711732143222,90.6931357352941,21.5
Z1402,1001956,link,R,,23.2712493,90.6931108,623.9999999999997
Z1402,1001957,bridge,D,,23.2779527741721,90.6937458337748,4.7
Z1402,1001958,link,R,,23.278138199999997,90.6937497,0.0
Z1402,1001959,bridge,D,,23.2843181835841,90.6948732108071,9.0
Z1402,1001960,link,R,,23.2845552,90.69491629999999,117.99999999999989
Z1402,1001961,bridge,D,,23.2920383058823,90.6925796882353,10.1
Z1402,1001962,link,R,,23.2921663,90.6925274,235.0000000000003
Z1402,1001963,bridge,D,,23.2971802448237,90.6911048727973,3.0
Z1402,1001964,link,R,,23.3019167,90.6896941,1072.000000000001
Z1402,1001965,bridge,A,,23.3144981266033,90.6862072175772,24.55
Z1402,1001966,link,R,,23.3148333,90.68613859999999,579.0000000000015
Z1402,1001967,bridge,D,,23.320254390909,90.6850678545454,8.0
Z1402,1001968,link,R,,23.3205827,90.68516629999999,11.00000000000012
Z1402,1001969,bridge,C,,23.325942278409,90.6876943181818,18.27
Z1402,1001970,link,R,,23.326416000000002,90.6879163,217.0000000000005
Z1402,1001971,bridge,D,,23.3300201833333,90.6941362583333,9.2
Z1402,1001972,link,R,,23.3301938,90.6946108,339.9999999999999
Z1402,1001973,bridge,D,,23.3366573829329,90.7005708323641,11.5
Z1402,1001974,link,R,,23.3369997,90.7008611,394.00000000000193
Z1402,1001975,bridge,D,,23.3419264507936,90.705100047619,11.75
Z1402,1001976,link,R,,23.3424163,90.7054444,621.9999999999999
Z1402,1001977,bridge,B,,23.3428992390909,90.7128204545454,2.6
Z1402,1001978,link,R,,23.3427497,90.71325,0.0
Z1402,1001979,bridge,C,,23.3424117311594,90.7136761507246,6.84
Z1402,1001980,link,R,,23.3421108,90.7140556,312.00000000000114
Z1402,1001981,bridge,C,,23.3429325016483,90.7181328692307,27.5
Z1402,1001982,link,R,,23.3430552,90.7187771,35.00000000000014
Z1402,1001983,bridge,B,,23.3451618727015,90.7247172454031,17.3
Z1402,1001984,link,R,,23.3453608,90.7252493,501.00000000000125
Z1402,1001985,bridge,A,,23.3469779217391,90.7311177043478,1.8
Z1402,1001986,link,R,,23.3488052,90.7330271,38.999999999997925
Z1402,1001987,bridge,A,,23.348785013019,90.7413842666666,2.5
Z1402,1001988,link,R,,23.348777399999996,90.74197190000001,70.00000000000028
Z1402,1001989,bridge,B,,23.3478546930131,90.74813140131,10.26
Z1402,1001990,link,R,,23.3478052,90.748583,313.0000000000006
Z1402,1001991,bridge,C,,23.3471917798245,90.7525902864035,10.75
Z1402,1001992,link,R,,23.3470552,90.75299999999999,15.000000000000568
Z1402,1001993,bridge,D,,23.349955685464,90.7552901726795,3.0
Z1402,1001994,link,R,,23.350305600000002,90.7555556,185.99999999999994
Z1402,1001995,bridge,C,,23.3527784600706,90.7570552286219,7.9
Z1402,1001996,link,R,,23.353,90.7574444,0.0
Z1402,1001997,bridge,B,,23.3535416826815,90.7619257139664,2.8
Z1402,1001998,link,R,,23.353611100000002,90.7625,45.999999999999375
Z1402,1001999,bridge,D,,23.3557696915989,90.7635915127371,3.5
Z1402,1002000,link,R,,23.3561944,90.7637222,0.0
Z1402,1002001,bridge,B,,23.3575545076923,90.7635191923077,8.8
Z1402,1002002,link,R,,23.3580556,90.7634444,7.0000000000014495
Z1402,1002003,bridge,B,,23.3594431360655,90.7644497095081,3.5
Z1402,1002004,link,R,,23.359833300000002,90.76472220000001,86.99999999999974
Z1402,1002005,bridge,B,,23.3669407509,90.7672244246,3.2
Z1402,1002006,link,R,,23.367410043699998,90.76739682780001,423.0000000000018
Z1402,1002007,bridge,B,,23.3720208771863,90.7693619285171,27.1
Z1402,1002008,link,R,,23.3725549,90.769416,48.00000000000182
Z1402,1002009,bridge,D,,23.37470841,90.7690465613333,4.2
Z1402,1002010,link,R,,23.3752771,90.7689438,1035.0000000000002
Z1402,1002011,bridge,B,,23.3890969183844,90.7690030072423,6.2
Z1402,1002012,link,R,,23.3896108,90.76897159999999,1301.9999999999961
Z1402,1002013,bridge,B,,23.4004952878048,90.7649031365853,8.4
Z1402,1002014,link,R,,23.4006667,90.76438890000001,754.0000000000014
Z1402,1002015,bridge,B,,23.4035600552971,90.757433172093,8.4
Z1402,1002016,link,R,,23.4039722,90.75725,634.999999999998
Z1402,1002017,bridge,A,,23.4100970041,90.7529631765,1.0
Z1402,1002018,link,R,,23.4154444,90.7523056,19.000000000001904
Z1402,1002019,bridge,B,,23.4156581538461,90.7522521384615,12.0
Z1402,1002020,link,R,,23.4157778,90.7522222,0.0
Z1402,1002021,bridge,D,,23.4192945588235,90.7514158617647,1.2
Z1402,1002022,link,R,,23.4214716,90.7509167,0.0
Z1402,1002023,bridge,A,,23.4225826833333,90.7498516166666,92.0
Z1402,1002024,link,R,,23.4228049,90.7496386,98.00000000000253
Z1402,1002025,bridge,C,,23.4270319316129,90.7490526890322,3.0
Z1402,1002026,link,R,,23.4273882,90.7490552,0.0
Z1402,1002027,bridge,C,,23.4302339658792,90.7486965522309,3.1
Z1402,1002028,link,R,,23.4306938,90.74863859999999,1132.9999999999955
Z1402,1002029,bridge,C,,23.448665256,90.749238568,12.6
Z1402,1002030,link,R,,23.4489997,90.74922190000001,62.00000000000472
Z1402,1002031,bridge,C,,23.4530659498039,90.7488427145098,9.5
Z1402,1002032,link,R,,23.454027800000002,90.74877740000001,427.99999999999727
Z1402,1002033,bridge,A,,23.4558946496801,90.7544769345415,4.6
Z1402,1002034,link,R,,23.4559167,90.7556667,0.0
Z1402,1002035,bridge,B,,23.4558577727272,90.7565269363636,4.5
Z1402,1002036,link,R,,23.455777800000003,90.7576944,299.99999999999716
Z1402,1002037,bridge,B,,23.4572535120643,90.7616316579088,4.55
Z1402,1002038,link,R,,23.457555600000003,90.7629444,0.0
Z1402,1002039,bridge,A,,23.4582243085409,90.7633456601423,4.6
Z1402,1002040,link,R,,23.4590833,90.76386109999999,345.99999999999653
Z1402,1002041,bridge,C,,23.460092753211,90.7673814201834,22.1
Z1402,1002042,link,R,,23.460333300000002,90.7687493,24.99999999999858
Z1402,1002043,bridge,B,,23.4617913660975,90.7696944012195,4.6
Z1402,1002044,link,R,,23.462944399999998,90.7702771,237.99999999999955
Z1402,1002045,bridge,B,,23.4663218352777,90.7708627880555,12.4
Z1402,1002046,link,R,,23.4677216,90.77130490000002,640.0000000000006
Z1402,1002047,bridge,C,,23.4773363684073,90.7744196428198,8.0
Z1402,1002048,link,R,,23.478916,90.7749438,2233.9999999999945
Z1402,1002049,bridge,C,,23.4948202948571,90.7827016611428,6.2
Z1402,1002050,link,R,,23.4968052,90.7818882,299.99999999999716
Z1402,1002051,bridge,C,,23.5006787418918,90.7822467022522,6.2
Z1402,1002052,link,R,,23.5023056,90.7831382,705.9999999999959
Z1402,1002053,bridge,B,,23.5116524212168,90.7823378722309,6.0
Z1402,1002054,link,R,,23.513972199999998,90.7825827,0.0
Z1402,1002055,bridge,B,,23.514473275598,90.7825595555024,4.6
Z1402,1002056,link,R,,23.515777800000002,90.7824993,130.00000000000256
Z1402,1002057,bridge,B,,23.5169900020066,90.7821673217391,3.0
Z1402,1002058,link,R,,23.5194438,90.781666,0.0
Z1402,1002059,bridge,D,,23.5231152984238,90.7821816315236,9.4
Z1402,1002060,link,R,,23.524388199999997,90.7823604,731.9999999999993
Z1402,1000087,intersection,R,,23.5307493,90.7816104,0.0
Z1044,1000090,intersection,R,,23.530693799999998,90.7924441,0.0
Z1044,1100090,link,R,,23.530693799999998,90.7924441,0.0
Z1044,1002063,bridge,B,,23.5280433277777,90.7929359300653,6.0
Z1044,1002064,link,R,,23.5279993,90.7929441,694.0
Z1044,1002065,bridge,A,,23.5205530439024,90.7941561384146,4.5
Z1044,1002066,link,R,,23.5204438,90.7941663,0.0
Z1044,1002067,bridge,A,,23.5152759963993,90.7949615081833,4.6
Z1044,1002068,link,R,,23.515027800000002,90.79499969999999,241.0000000000001
Z1044,1002069,bridge,B,,23.510032627027,90.7962143394594,17.8
