scenario_num,Run,truck_id,start_time,end_time,total_waiting_time,distance_travelled
4,0,1444SourceSink1002165,400,760,267.57451278935105,73731.01999999999
4,0,481SourceSink1002757,130,771,467.70325642700953,138301.78999999995
4,0,696SourceSink1002756,190,775,399.50903364332373,150429.36000000068
4,0,1736SourceSink1002488,480,778,215.9137774792471,66967.78000000003
4,0,1750SourceSink1002165,485,804,225.9717580430264,73731.01999999999
4,0,1808SourceSink1002488,500,817,234.3143276307265,66967.78000000003
4,0,858SourceSink1002756,235,831,409.89530280728314,150429.36000000068
4,0,822SourceSink1002756,225,832,422.0245634419858,150429.36000000068
4,0,867SourceSink1001953,240,832,493.9161524321469,77118.98999999996
4,0,985SourceSink1002757,270,839,398.6556224215683,138301.78999999995
4,0,1029SourceSink1001953,285,847,465.6135204669884,77118.98999999996
4,0,964SourceSink1002663,265,848,422.7234622495792,129839.28000000046
4,0,411SourceSink1003073,110,850,532.8838778196572,164986.76000000004
4,0,876SourceSink1002756,240,852,428.1305864465584,150429.36000000068
4,0,1091SourceSink1002669,300,863,392.30418227202347,139062.3700000006
4,0,949SourceSink1002757,260,874,441.0997846706871,138301.78999999995
4,0,2186SourceSink1002488,605,879,191.31363628843823,66967.78000000003
4,0,1818SourceSink1000000,505,880,270.2274146644691,83078.45000000001
4,0,1047SourceSink1001953,290,886,496.7248196755368,77118.98999999996
4,0,1199SourceSink1002669,330,892,391.60551134019994,139062.3700000006
4,0,1083SourceSink1001953,300,898,501.4974618942367,77118.98999999996
4,0,1163SourceSink1002669,320,917,425.451874243143,139062.3700000006
4,0,1692SourceSink1000000,470,918,345.7991856912551,83078.45000000001
4,0,1876SourceSink1002165,520,955,342.17356691412306,73731.01999999999
4,0,1371SourceSink1001953,380,962,482.97123851136644,77118.98999999996
4,0,1281SourceSink1001953,355,966,510.93595740648817,77118.98999999996
4,0,2905SourceSink1002393,805,982,134.6755010829814,35235.97999999998
4,0,150SourceSink1002234,40,201,119.70079213552982,35235.97999999999
4,0,204SourceSink1002234,55,223,124.93806313652047,35235.97999999999
4,0,276SourceSink1002234,75,254,135.06385047656875,35235.97999999999
4,0,260SourceSink1002488,70,276,117.71807747526117,69592.38000000005
4,0,98SourceSink1002488,25,308,193.75814425754615,69592.38000000005
4,0,112SourceSink1002165,30,422,292.1356310821596,81125.11999999994
4,0,22SourceSink1002165,5,452,346.02007606081816,81125.11999999994
4,0,99SourceSink1002510,25,458,304.52849027220446,102422.88000000034
4,0,1158SourceSink1002234,320,465,101.56987366059514,35235.97999999999
4,0,818SourceSink1002488,225,483,169.46108694613872,69592.38000000005
4,0,189SourceSink1002510,50,486,307.38576096069994,102422.88000000034
4,0,324SourceSink1000000,90,538,337.42507579062436,90472.55000000002
4,0,48SourceSink1002756,10,582,382.59269146338784,153053.96000000063
4,0,562SourceSink1002165,155,584,326.6180778582294,81125.11999999994
4,0,1340SourceSink1002488,370,589,132.00366098595967,69592.38000000005
4,0,414SourceSink1000000,115,590,363.78703112769006,90472.55000000002
4,0,329SourceSink1002233,90,594,392.49085194833316,89998.72
4,0,210SourceSink1002756,55,597,350.4955476903913,153053.96000000063
4,0,190SourceSink1002663,50,599,385.55838973042023,132463.8800000004
4,0,747SourceSink1002510,205,609,276.22666077181486,102422.88000000034
4,0,616SourceSink1002165,170,626,353.0990742560705,81125.11999999994
4,0,389SourceSink1002669,105,636,355.4916968320564,141686.9700000006
4,0,388SourceSink1002663,105,641,370.74800852099474,132463.8800000004
4,0,904SourceSink1002165,250,645,294.0487154528249,81125.11999999994
4,0,612SourceSink1000000,170,647,364.47333009132666,90472.55000000002
4,0,749SourceSink1002669,205,660,276.8343437404017,141686.9700000006
4,0,498SourceSink1002756,135,665,336.9186452305364,153053.96000000063
4,0,1089SourceSink1002510,300,668,240.49275923888928,102422.88000000034
4,0,401SourceSink1002233,110,669,444.8758632950281,89998.72
4,0,514SourceSink1002663,140,678,371.4113924057396,132463.8800000004
4,0,922SourceSink1002165,255,683,324.76055059532143,81125.11999999994
4,0,702SourceSink1000000,195,685,379.9480387122229,90472.55000000002
4,0,408SourceSink1002756,110,690,390.220591748457,153053.96000000063
4,0,1968SourceSink1002234,545,695,107.13121964914878,35235.97999999999
4,0,1448SourceSink1002488,400,696,207.73085822898798,69592.38000000005
4,0,1125SourceSink1002510,310,698,261.6365646050531,102422.88000000034
4,0,1896SourceSink1002234,525,699,131.16638620697034,35235.97999999999
4,0,1538SourceSink1002488,425,707,193.984845282946,69592.38000000005
4,0,581SourceSink1002233,160,708,435.01231197531337,89998.72
4,0,532SourceSink1002663,145,709,399.5905550051516,132463.8800000004
4,0,653SourceSink1002233,180,712,416.7846091924541,89998.72
4,0,2022SourceSink1002234,560,721,118.91401410452522,35235.97999999999
4,0,972SourceSink1000000,270,726,345.3783517911704,90472.55000000002
4,0,743SourceSink1002233,205,739,419.84419324207727,89998.72
4,0,201SourceSink1001953,55,753,592.31293942203,84513.08999999991
4,0,732SourceSink1002756,200,755,363.57261911728153,153053.96000000063
4,0,571SourceSink1002757,155,763,426.9088843288092,145695.89000000004
4,0,1341SourceSink1002510,370,767,270.0226697919183,102422.88000000034
4,0,147SourceSink1001953,40,770,623.6322881350451,84513.08999999991
4,0,1080SourceSink1000000,300,772,359.6186256471705,90472.55000000002
4,0,1038SourceSink1002756,285,780,305.14486543576743,153053.96000000063
4,0,453SourceSink1001953,125,786,555.5325827142302,84513.08999999991
4,0,1067SourceSink1002233,295,786,376.87509471279105,89998.72
4,0,1013SourceSink1002233,280,796,402.4715645699496,89998.72
4,0,892SourceSink1002663,245,804,392.53052090393425,132463.8800000004
4,0,2328SourceSink1002234,645,805,116.57348239797669,35235.97999999999
4,0,1000SourceSink1002663,275,812,371.0722401080906,132463.8800000004
4,0,1134SourceSink1000000,315,820,392.73810777470277,90472.55000000002
4,0,982SourceSink1002663,270,831,394.8527596476707,132463.8800000004
4,0,1575SourceSink1002510,435,837,272.7945319917365,102422.88000000034
4,0,1002SourceSink1002756,275,846,379.0130536219977,153053.96000000063
4,0,2330SourceSink1002488,645,864,131.08443863007403,69592.38000000005
4,0,859SourceSink1002757,235,866,449.815704895835,145695.89000000004
4,0,1175SourceSink1002233,325,869,431.4102995801103,89998.72
4,0,723SourceSink1001953,200,875,566.4071904742577,84513.08999999991
4,0,1236SourceSink1002756,340,888,355.22762937422124,153053.96000000063
4,0,1827SourceSink1002510,505,919,284.4199763645057,102422.88000000034
4,0,841SourceSink1002757,230,931,518.1282010048293,145695.89000000004
4,0,2814SourceSink1002234,780,937,114.53102710769726,35235.97999999999
4,0,1786SourceSink1002165,495,939,341.9075776572919,81125.11999999994
4,0,303SourceSink1003073,80,942,645.9754760908746,172380.86000000004
4,0,1432SourceSink1002663,395,945,384.65259579422974,132463.8800000004
4,0,1696SourceSink1002165,470,945,374.72191074843147,81125.11999999994
4,0,1111SourceSink1002757,305,948,461.3296966725678,145695.89000000004
4,0,1488SourceSink1002756,410,957,356.3025750398072,153053.96000000063
4,0,1648SourceSink1002663,455,958,336.1371153351735,132463.8800000004
4,0,2043SourceSink1002510,565,989,294.79394872311224,102422.88000000034
4,0,1722SourceSink1002756,475,990,322.098554996732,153053.96000000063
4,0,158SourceSink1002774,40,993,720.2629052618837,186592.18
4,0,87SourceSink1003073,20,463,309.1381266125304,106545.83999999998
4,0,229SourceSink1002757,60,495,303.2044270461884,106090.82999999999
4,0,36SourceSink1000000,10,503,360.2150965791254,107883.43000000002
4,0,355SourceSink1002757,95,526,296.75914774379254,106090.82999999999
4,0,751SourceSink1002757,205,586,249.26788435481362,106090.82999999999
4,0,627SourceSink1003073,170,590,283.5635706813129,106545.83999999998
4,0,202SourceSink1002165,55,621,395.4586058095554,136354.66000000006
4,0,1201SourceSink1002757,330,739,273.78671055494164,106090.82999999999
4,0,95SourceSink1002233,25,756,534.6975874623186,155505.46
4,0,580SourceSink1002165,160,785,454.8387412553327,136354.66000000006
4,0,814SourceSink1002165,225,786,390.96617624078664,136354.66000000006
4,0,1206SourceSink1000000,335,798,327.9928758096088,107883.43000000002
4,0,1257SourceSink1003073,345,802,321.977269983508,106545.83999999998
4,0,850SourceSink1002165,235,819,413.4930486948576,136354.66000000006
4,0,1401SourceSink1003073,385,819,301.21221122341683,106545.83999999998
4,0,1435SourceSink1002757,395,826,297.0994794770928,106090.82999999999
4,0,1296SourceSink1000000,360,851,355.22571028801565,107883.43000000002
4,0,617SourceSink1002233,170,853,488.699971351143,155505.46
4,0,1102SourceSink1002165,305,865,388.7267274988969,136354.66000000006
4,0,1581SourceSink1003073,435,879,308.11294883035964,106545.83999999998
4,0,671SourceSink1002233,185,883,499.7397562528555,155505.46
4,0,237SourceSink1001953,65,884,648.1287413222134,137967.63000000003
4,0,168SourceSink1002234,45,899,628.6834908288508,179198.07999999993
4,0,1494SourceSink1000000,415,903,351.71572184307354,107883.43000000002
4,0,38SourceSink1001952,10,905,707.2143311128773,150964.88000000015
4,0,7SourceSink1002393,0,921,688.2954295550558,186592.17999999988
4,0,132SourceSink1002234,35,921,661.3138337884337,179198.07999999993
4,0,255SourceSink1001953,70,927,680.9314762755307,137967.63000000003
4,0,326SourceSink1001952,90,938,659.4667307036326,150964.88000000015
4,0,57SourceSink1001953,15,939,749.5429942821095,137967.63000000003
4,0,489SourceSink1001953,135,940,633.4080905681326,137967.63000000003
4,0,1674SourceSink1000000,465,941,338.2048341369674,107883.43000000002
4,0,1548SourceSink1000000,430,947,381.710966358719,107883.43000000002
4,0,1993SourceSink1002757,550,959,273.8258962630009,106090.82999999999
4,0,438SourceSink1002234,120,964,620.7481044063964,179198.07999999993
4,0,236SourceSink1001952,65,970,716.8527225900953,150964.88000000015
4,0,2119SourceSink1002757,585,977,256.21155997032037,106090.82999999999
4,0,1728SourceSink1000000,480,997,382.3890858697059,107883.43000000002
4,0,63SourceSink1002510,15,299,179.92746229503268,82654.29000000034
4,0,244SourceSink1002663,65,372,185.59549809023142,95906.09000000023
4,0,117SourceSink1002510,30,382,247.39489532084892,82654.29000000034
4,0,172SourceSink1002663,45,420,252.87790674870834,95906.09000000023
4,0,262SourceSink1002663,70,445,254.47385769175153,95906.09000000023
4,0,478SourceSink1002663,130,497,245.48967455814784,95906.09000000023
4,0,424SourceSink1002663,115,529,294.83096929456735,95906.09000000023
4,0,640SourceSink1002663,175,538,241.99555505107756,95906.09000000023
4,0,1308SourceSink1002756,360,540,94.90201423809526,66900.59000000001
4,0,838SourceSink1002663,230,562,213.18365324168516,95906.09000000023
4,0,169SourceSink1002393,45,569,349.83540929883145,141686.97000000055
4,0,8SourceSink1002488,0,578,419.4820211636329,129739.29000000053
4,0,80SourceSink1002488,20,579,397.0980306864343,129739.29000000053
4,0,946SourceSink1002663,260,607,226.5871664806706,95906.09000000023
4,0,44SourceSink1002488,10,615,443.44947428889157,129739.29000000053
4,0,529SourceSink1002393,145,618,296.45168147395026,141686.97000000055
4,0,1197SourceSink1002510,330,630,196.5584980873235,82654.29000000034
4,0,547SourceSink1002393,150,633,309.1183664100406,141686.97000000055
4,0,224SourceSink1002488,60,656,434.852073701531,129739.29000000053
4,0,1305SourceSink1002510,360,668,203.4311955382958,82654.29000000034
4,0,546SourceSink1002234,150,672,349.1035838735925,139062.37000000058
4,0,386SourceSink1002488,105,683,414.350949279353,129739.29000000053
4,0,1629SourceSink1002510,450,725,168.12867375624194,82654.29000000034
4,0,2082SourceSink1002756,575,727,68.32434125062689,66900.59000000001
4,0,762SourceSink1002234,210,734,353.577093044185,139062.37000000058
4,0,1395SourceSink1002510,385,753,263.71490882194274,82654.29000000034
4,0,476SourceSink1002488,130,765,473.6744768568142,129739.29000000053
4,0,94SourceSink1002165,25,769,515.2055371137321,184951.51000000053
4,0,600SourceSink1002234,165,783,448.30932038334987,139062.37000000058
4,0,817SourceSink1002393,225,785,382.57334900297633,141686.97000000055
4,0,997SourceSink1002393,275,802,350.1951164968614,141686.97000000055
4,0,1522SourceSink1002663,420,810,267.9644063212182,95906.09000000023
4,0,800SourceSink1002488,220,830,448.87985275859813,129739.29000000053
4,0,1881SourceSink1002510,520,840,214.2222180705861,82654.29000000034
4,0,926SourceSink1002488,255,846,427.6878882409102,129739.29000000053
4,0,1900SourceSink1002663,525,877,230.46533000555127,95906.09000000023
4,0,2007SourceSink1002510,555,882,222.59356082899248,82654.29000000034
4,0,2658SourceSink1002756,735,894,73.96813015390936,66900.59000000001
4,0,180SourceSink1000000,50,901,612.1159623276974,194298.9400000006
4,0,667SourceSink1001109,185,911,615.7253970907693,89212.80000000042
4,0,131SourceSink1002233,35,915,639.4632395715688,193825.1100000006
4,0,721SourceSink1001109,200,920,606.624456107837,89212.80000000042
4,0,1268SourceSink1002488,350,961,450.88656995906763,129739.29000000053
4,0,1376SourceSink1002488,380,973,431.91920322842634,129739.29000000053
4,0,2098SourceSink1002663,580,994,292.7199236731223,95906.09000000023
4,0,2547SourceSink1002510,705,998,189.00838664165747,82654.29000000034
4,0,81SourceSink1002510,20,348,235.00199950167024,73431.20000000007
4,0,84SourceSink1002756,20,390,233.79725200490358,107273.08000000034
4,0,207SourceSink1002510,55,390,242.29392582888272,73431.20000000007
4,0,246SourceSink1002756,65,449,249.42403822256443,107273.08000000034
4,0,353SourceSink1002669,95,451,236.0863912630533,95906.09000000035
4,0,513SourceSink1002510,140,460,226.01193001424124,73431.20000000007
4,0,318SourceSink1002756,85,484,263.4109603336709,107273.08000000034
4,0,588SourceSink1002756,160,526,231.25773853940024,107273.08000000034
4,0,569SourceSink1002669,155,534,257.6753522714288,95906.09000000035
4,0,516SourceSink1002756,140,539,263.2243360246799,107273.08000000034
4,0,259SourceSink1002393,70,637,401.8642344957669,132463.8800000005
4,0,1107SourceSink1002510,305,644,246.63548188337248,73431.20000000007
4,0,637SourceSink1002393,175,662,321.4986279030262,132463.8800000005
4,0,984SourceSink1002756,270,683,276.8170773358017,107273.08000000034
4,0,1110SourceSink1002756,305,687,246.35759821664755,107273.08000000034
4,0,619SourceSink1002393,170,694,360.4343760833731,132463.8800000005
4,0,1577SourceSink1002669,435,805,249.86903540342257,95906.09000000035
4,0,834SourceSink1002234,230,815,425.3688918967819,129839.28000000052
4,0,656SourceSink1002488,180,828,500.68675099710896,120516.20000000048
4,0,1649SourceSink1002669,455,848,272.27436709284484,95906.09000000035
4,0,1704SourceSink1002756,470,861,255.75728402126745,107273.08000000034
4,0,90SourceSink1000000,25,872,619.6863145044141,185075.85000000044
4,0,342SourceSink1000000,95,911,587.6444440943917,185075.85000000044
4,0,144SourceSink1000000,40,919,650.0527442551752,185075.85000000044
4,0,1829SourceSink1002669,505,926,299.7422027871966,95906.09000000035
4,0,1321SourceSink1002393,365,927,396.80553135593567,132463.8800000005
4,0,1086SourceSink1002234,300,933,474.05951292826063,129839.28000000052
4,0,1176SourceSink1002234,325,942,456.3291602317945,129839.28000000052
4,0,1196SourceSink1002488,330,947,466.8543847002744,120516.20000000048
4,0,54SourceSink1000000,15,966,721.5462705365298,185075.85000000044
4,0,166SourceSink1002165,45,967,701.83320655504,175728.42000000036
4,0,2136SourceSink1002756,590,976,248.53068377994524,107273.08000000034
4,0,1645SourceSink1002393,455,978,356.4170560179055,132463.8800000005
4,0,1284SourceSink1002234,355,984,468.91468717155044,129839.28000000052
4,0,2367SourceSink1002510,655,990,241.73330012496314,73431.20000000007
4,0,234SourceSink1000000,65,297,147.7489866927499,66987.14000000003
4,0,198SourceSink1000000,55,298,158.27746470208817,66987.14000000003
4,0,141SourceSink1003073,35,328,176.4178465714962,91879.51000000011
4,0,360SourceSink1000000,100,328,144.44414225252555,66987.14000000003
4,0,274SourceSink1002165,75,361,167.7939281513627,95458.37000000002
4,0,375SourceSink1003073,100,420,204.4449511091624,91879.51000000011
4,0,400SourceSink1002165,110,430,199.46145689494588,95458.37000000002
4,0,846SourceSink1000000,235,451,133.0740016950342,66987.14000000003
4,0,230SourceSink1002774,60,468,275.6943045551737,106090.83000000002
4,0,879SourceSink1003073,240,521,166.6687338992477,91879.51000000011
4,0,807SourceSink1003073,220,523,186.94571876608757,91879.51000000011
4,0,1044SourceSink1000000,290,524,150.73504003532227,66987.14000000003
4,0,976SourceSink1002165,270,564,176.08916771948032,95458.37000000002
4,0,626SourceSink1002774,170,570,265.05717976390775,106090.83000000002
4,0,969SourceSink1003073,265,582,201.02003053659226,91879.51000000011
4,0,1077SourceSink1003073,295,596,185.1513841087245,91879.51000000011
4,0,1404SourceSink1000000,390,599,125.11005834376388,66987.14000000003
4,0,1023SourceSink1003073,280,605,209.33651584474396,91879.51000000011
4,0,1167SourceSink1003073,320,612,175.89431477189294,91879.51000000011
4,0,770SourceSink1002774,210,615,269.0486432664137,106090.83000000002
4,0,1156SourceSink1002165,320,616,176.03169676196777,95458.37000000002
4,0,381SourceSink1001953,105,618,388.0936942010953,97071.34000000003
4,0,1440SourceSink1000000,400,633,149.72198201146063,66987.14000000003
4,0,1192SourceSink1002165,330,636,188.10879234230825,95458.37000000002
4,0,1185SourceSink1003073,325,638,197.09522031282202,91879.51000000011
4,0,833SourceSink1002233,230,645,270.9854734420218,114609.17000000001
4,0,165SourceSink1001953,45,654,487.1766964387515,97071.34000000003
4,0,205SourceSink1002393,55,670,433.2799280523894,145695.88999999993
4,0,78SourceSink1002234,20,674,480.8082638995028,138301.78999999995
4,0,1480SourceSink1002165,410,686,156.05830998456184,95458.37000000002
4,0,61SourceSink1002393,15,697,500.5818796290315,145695.88999999993
4,0,1139SourceSink1002233,315,713,255.72201563962406,114609.17000000001
4,0,1552SourceSink1002165,430,727,176.9439634823405,95458.37000000002
4,0,510SourceSink1002234,140,743,430.7719068386351,138301.78999999995
4,0,618SourceSink1002234,170,773,430.4844696865426,138301.78999999995
4,0,2052SourceSink1000000,570,779,125.15406568171841,66987.14000000003
4,0,1337SourceSink1002233,370,792,278.6281276790022,114609.17000000001
4,0,939SourceSink1001953,260,811,425.52159265776515,97071.34000000003
4,0,1454SourceSink1002774,400,814,277.6048171452501,106090.83000000002
4,0,1858SourceSink1002165,515,823,187.98245929815766,95458.37000000002
4,0,377SourceSink1003230,100,829,584.797868851439,117779.35000000036
4,0,1768SourceSink1002165,490,830,221.85088438075817,95458.37000000002
4,0,1014SourceSink1002234,280,843,390.48081624733,138301.78999999995
4,0,493SourceSink1002393,135,848,531.1809346963713,145695.88999999993
4,0,152SourceSink1002488,40,855,592.2786053329061,177427.68999999992
4,0,1634SourceSink1002774,450,870,287.23060347556344,106090.83000000002
4,0,799SourceSink1002393,220,884,481.9992230533635,145695.88999999993
4,0,218SourceSink1001952,60,889,660.8491791864502,136298.55000000022
4,0,907SourceSink1002393,250,891,460.48618135027436,145695.88999999993
4,0,993SourceSink1001953,275,893,494.3252258505389,97071.34000000003
4,0,2031SourceSink1003073,560,893,216.13252377703822,91879.51000000011
4,0,953SourceSink1003230,260,899,492.42024567755817,117779.35000000036
4,0,314SourceSink1002488,85,914,606.389664493096,177427.68999999992
4,0,2520SourceSink1000000,700,917,134.14933875585166,66987.14000000003
4,0,1407SourceSink1001953,390,938,427.09204226684716,97071.34000000003
4,0,1814SourceSink1002774,500,938,304.5952156152925,106090.83000000002
4,0,1356SourceSink1002234,375,946,399.4926660205129,138301.78999999995
4,0,2337SourceSink1003073,645,956,195.0412623222083,91879.51000000011
4,0,686SourceSink1001952,190,963,603.2587685362377,136298.55000000022
4,0,1353SourceSink1001953,375,974,478.1149330804931,97071.34000000003
4,0,2093SourceSink1002233,580,982,257.92772173789166,114609.17000000001
4,0,620SourceSink1002488,170,984,593.1334124179784,177427.68999999992
4,0,808SourceSink1003181,220,993,629.5538005897774,115407.30000000031
4,0,2488SourceSink1002165,690,993,184.17533120791333,95458.37000000002
4,0,2524SourceSink1002165,700,996,175.30429425498087,95458.37000000002
4,0,2463SourceSink1003073,680,999,204.26643756119867,91879.51000000011
4,0,47SourceSink1002669,10,170,76.01556054068499,66900.59000000004
4,0,317SourceSink1002669,85,235,65.32917820742162,66900.59000000004
4,0,27SourceSink1002510,5,326,201.55540788763142,94021.28000000039
4,0,695SourceSink1002669,190,341,67.35780944993441,66900.59000000004
4,0,171SourceSink1002510,45,362,196.77637407383133,94021.28000000039
4,0,821SourceSink1002669,225,373,63.86681657051646,66900.59000000004
4,0,135SourceSink1002510,35,379,223.76700048643457,94021.28000000039
4,0,46SourceSink1002663,10,392,246.51804261391865,107273.08000000028
4,0,965SourceSink1002669,265,428,78.5728530203973,66900.59000000004
4,0,441SourceSink1002510,120,471,230.58983681039155,94021.28000000039
4,0,442SourceSink1002663,120,478,219.52113066818248,107273.08000000028
4,0,603SourceSink1002510,165,490,204.99116388103806,94021.28000000039
4,0,729SourceSink1002510,200,540,220.416212558256,94021.28000000039
4,0,891SourceSink1002510,245,549,184.87189685620345,94021.28000000039
4,0,1523SourceSink1002669,420,563,58.46888015797856,66900.59000000004
4,0,133SourceSink1002393,35,574,346.6154837327634,153053.9600000004
4,0,42SourceSink1002234,10,578,383.32337745439656,150429.36000000042
4,0,963SourceSink1002510,265,608,223.58377440979507,94021.28000000039
4,0,1667SourceSink1002669,460,613,68.79605587460799,66900.59000000004
4,0,313SourceSink1002393,85,614,337.1845372463735,153053.9600000004
4,0,6SourceSink1002234,0,622,436.9235653680875,150429.36000000042
4,0,1071SourceSink1002510,295,623,208.70662109614437,94021.28000000039
4,0,1631SourceSink1002669,450,638,103.55371049976941,66900.59000000004
4,0,348SourceSink1002234,95,675,395.2536787196134,150429.36000000042
4,0,109SourceSink1001109,30,690,559.8478382316868,77989.91000000047
4,0,1449SourceSink1002510,400,705,185.14394451438224,94021.28000000039
4,0,1180SourceSink1002663,325,716,254.64109625820615,107273.08000000028
4,0,1162SourceSink1002663,320,719,263.68979332462663,107273.08000000028
4,0,456SourceSink1002234,125,730,417.5180518009712,150429.36000000042
4,0,2153SourceSink1002669,595,763,84.33937003198265,66900.59000000004
4,0,602SourceSink1002488,165,771,429.4585933374601,141106.28000000038
4,0,2117SourceSink1002669,585,780,111.65665796093464,66900.59000000004
4,0,636SourceSink1002234,175,787,425.6386303976863,150429.36000000042
4,0,1683SourceSink1002510,465,789,206.0783176361051,94021.28000000039
4,0,780SourceSink1002234,215,790,389.80228344695354,150429.36000000042
4,0,764SourceSink1002488,210,804,415.5866069384401,141106.28000000038
4,0,523SourceSink1001109,145,807,560.5806437264959,77989.91000000047
4,0,654SourceSink1002234,180,822,456.1556184516426,150429.36000000042
4,0,1015SourceSink1002393,280,823,350.3335893073007,153053.9600000004
4,0,1863SourceSink1002510,515,827,191.98598359450426,94021.28000000039
4,0,1935SourceSink1002510,535,836,179.99441179025087,94021.28000000039
4,0,1122SourceSink1002234,310,847,350.5095450534506,150429.36000000042
4,0,1213SourceSink1002393,335,850,323.8232659891949,153053.9600000004
4,0,1087SourceSink1002393,300,857,365.69544783782635,153053.9600000004
4,0,1285SourceSink1002393,355,869,322.8100493697308,153053.9600000004
4,0,216SourceSink1000000,60,885,572.0503733737845,205665.9300000005
4,0,130SourceSink1002165,35,894,616.7122707956041,196318.5000000004
4,0,1465SourceSink1002393,405,894,296.869158674763,153053.9600000004
4,0,2729SourceSink1002669,755,908,68.32179092941374,66900.59000000004
4,0,1846SourceSink1002663,510,914,268.67891677361064,107273.08000000028
4,0,631SourceSink1001109,175,918,641.1929329071804,77989.91000000047
4,0,2855SourceSink1002669,790,942,66.94129944595481,66900.59000000004
4,0,2295SourceSink1002510,635,946,193.59209203472645,94021.28000000039
4,0,2061SourceSink1002510,570,948,258.85176160315143,94021.28000000039
4,0,185SourceSink1002233,50,957,649.4227747044348,205192.10000000047
4,0,1304SourceSink1002488,360,958,424.23472910071104,141106.28000000038
4,0,364SourceSink1002165,100,962,618.9077301082888,196318.5000000004
4,0,1369SourceSink1001109,380,964,483.5569263300883,77989.91000000047
4,0,1537SourceSink1002393,425,966,349.04254845353415,153053.9600000004
4,0,937SourceSink1001109,260,975,614.12946414975,77989.91000000047
4,0,2134SourceSink1002663,590,986,260.0080634130387,107273.08000000028
4,0,1519SourceSink1002393,420,994,381.6937841138492,153053.9600000004
4,0,252SourceSink1000000,70,159,40.19358815144412,40235.030000000006
4,0,594SourceSink1000000,165,270,55.362306398972855,40235.030000000006
4,0,720SourceSink1000000,200,288,38.41643913513168,40235.030000000006
4,0,67SourceSink1002757,15,297,162.51097548356353,95458.37000000008
4,0,792SourceSink1000000,220,316,45.47698612619578,40235.030000000006
4,0,563SourceSink1002233,155,359,139.84669187016848,50038.40000000003
4,0,21SourceSink1001953,5,368,317.79875246933193,34275.569999999985
4,0,222SourceSink1002234,60,385,234.0144281849781,73731.01999999996
4,0,445SourceSink1002757,120,430,190.07890523930774,95458.37000000008
4,0,517SourceSink1002757,140,453,195.37780864757414,95458.37000000008
4,0,399SourceSink1001953,110,457,301.2584095015575,34275.569999999985
4,0,105SourceSink1003073,25,486,307.59843326599804,122143.34000000014
4,0,249SourceSink1003073,65,526,309.6085978546032,122143.34000000014
4,0,421SourceSink1002393,115,534,315.20440670498436,81125.11999999994
4,0,913SourceSink1002757,250,557,187.95711135013784,95458.37000000008
4,0,931SourceSink1002757,255,567,190.72137762410918,95458.37000000008
4,0,447SourceSink1003073,120,576,305.4308502610937,122143.34000000014
4,0,1746SourceSink1000000,485,580,45.43983087882713,40235.030000000006
4,0,1409SourceSink1002233,390,600,145.96672990112683,50038.40000000003
4,0,140SourceSink1002774,35,602,399.34815816413897,136354.66000000003
4,0,673SourceSink1002393,185,623,337.63561365329656,81125.11999999994
4,0,816SourceSink1002234,225,630,312.4683265450136,73731.01999999996
4,0,338SourceSink1002774,90,637,376.507984954543,136354.66000000003
4,0,1517SourceSink1002233,420,642,157.03455472154116,50038.40000000003
4,0,709SourceSink1002393,195,655,357.2009726150171,81125.11999999994
4,0,1345SourceSink1002757,370,666,175.64961671517653,95458.37000000008
4,0,591SourceSink1003073,160,669,355.8217325611336,122143.34000000014
4,0,530SourceSink1002488,145,684,395.9280938954482,112856.91999999997
4,0,609SourceSink1003073,165,686,366.9087531712846,122143.34000000014
4,0,1443SourceSink1001953,400,700,254.4238015035181,34275.569999999985
4,0,2160SourceSink1000000,600,705,56.30102282283328,40235.030000000006
4,0,2232SourceSink1000000,620,709,39.56853440352663,40235.030000000006
4,0,536SourceSink1002774,145,720,406.806844807231,136354.66000000003
4,0,512SourceSink1002488,140,724,442.3081058600774,112856.91999999997
4,0,1515SourceSink1001953,420,725,262.1289190130596,34275.569999999985
4,0,1931SourceSink1002233,535,725,126.37369432244999,50038.40000000003
4,0,1489SourceSink1002757,410,749,219.2488787803356,95458.37000000008
4,0,698SourceSink1002774,190,759,399.88886590463756,136354.66000000003
4,0,1695SourceSink1001953,470,771,256.40942918983365,34275.569999999985
4,0,1867SourceSink1002757,515,797,162.6059043191554,95458.37000000008
4,0,2556SourceSink1000000,710,809,48.81174713671134,40235.030000000006
4,0,860SourceSink1002774,235,818,414.200582686325,136354.66000000003
4,0,2363SourceSink1002233,655,834,115.75611709770867,50038.40000000003
4,0,2019SourceSink1001953,560,847,242.84263489899902,34275.569999999985
4,0,2399SourceSink1002233,665,850,121.46732191198089,50038.40000000003
4,0,1357SourceSink1002393,375,852,373.718092132221,81125.11999999994
4,0,1609SourceSink1002393,445,869,324.7832061795618,81125.11999999994
4,0,479SourceSink1002669,130,877,518.1204206799853,184951.51000000068
4,0,1184SourceSink1002774,325,881,385.35308095766646,136354.66000000003
4,0,282SourceSink1002756,75,906,586.8348084062693,196318.50000000067
4,0,35SourceSink1003230,5,907,719.006946940738,148043.1800000003
4,0,251SourceSink1003230,65,913,667.2454410095238,148043.1800000003
4,0,1599SourceSink1003073,440,919,327.4674086182206,122143.34000000014
4,0,1671SourceSink1003073,460,922,309.2384850106342,122143.34000000014
