id,weight,condition,lat,lon,id,road,chainage,economic_importance,road_segment,v_score,e_score,v_score_n,e_score_n,ve_score
10648,4.0,A,21.91407272,92.06054721,10648,N1,323.86363999999975,3138000.0,N1-55,4.0,3138000.0,0.0018660633061976628,0.10782638414217362,0.00020121085888768375
10650,9.2,A,21.90962291,92.06056613,10650,N1,324.3798399999998,3138000.0,N1-55,9.2,3138000.0,0.0048984161787688635,0.10782638414217362,0.0005281785045801697
10652,13.64,A,21.89102365,92.05970108,10652,N1,326.3854799999998,3138000.0,N1-55,13.64,3138000.0,0.007487579016118121,0.10782638414217362,0.0008073585712868309
10654,9.3,A,21.88122152,92.05900154,10654,N1,327.5037799999998,3138000.0,N1-56,9.3,3138000.0,0.004956730657087541,0.10782638414217362,0.0005344663439204099
10656,3.0,A,21.87511974,92.05910984,10656,N1,328.19277999999974,3138000.0,N1-56,3.0,3138000.0,0.0012829185230108931,0.10782638414217362,0.00013833246548528258
10658,3.0,A,21.86283514,92.05948487,10658,N1,329.5887799999997,3138000.0,N1-56,3.0,3138000.0,0.0012829185230108931,0.10782638414217362,0.00013833246548528258
10660,56.4,A,21.85997258,92.06019071,10660,N1,329.9691799999997,3138000.0,N1-56,56.4,3138000.0,0.032422849945184386,0.10782638414217362,0.0034960386731735043
10662,14.3,A,21.85292879,92.06095762,10662,N1,330.7754799999997,3138000.0,N1-56,14.3,3138000.0,0.007872454573021388,0.10782638414217362,0.0008488583109324156
10664,2.1,A,21.85085953,92.06094913,10664,N1,331.00857999999965,3138000.0,N1-57,2.1,3138000.0,0.0007580882181428005,0.10782638414217362,8.17419114231215e-05
10666,4.5,A,21.84297007,92.06359846,10666,N1,331.97707999999966,3138000.0,N1-57,4.5,3138000.0,0.0021576356977910474,0.10782638414217362,0.0002326500555888843
10668,3.0,A,21.84039357,92.06493255,10668,N1,332.3030799999996,3138000.0,N1-58,3.0,3138000.0,0.0012829185230108931,0.10782638414217362,0.00013833246548528258
10670,15.8,A,21.83410332,92.06827359,10670,N1,333.11487999999963,4366400.0,N1-59,15.8,4366400.0,0.008747171747801543,0.1582857931542142,0.0013845530179569013
10672,7.3,A,21.82802582,92.07130355,10672,N1,333.8341799999996,4366400.0,N1-59,7.3,4366400.0,0.003790441090714002,0.1582857931542142,0.0005999729744479907
10674,46.0,A,21.82578318,92.07234663,10674,N1,334.1561799999996,4366400.0,N1-59,46.0,4366400.0,0.026358144200041986,0.1582857931542142,0.004172119760776797
10676,12.4,A,21.82114288,92.07402014,10676,N1,334.7145799999996,4366400.0,N1-59,12.4,4366400.0,0.0067644794849665265,0.1582857931542142,0.001070721000553337
10678,14.0,A,21.81816926,92.07394424,10678,N1,335.0655799999996,4366400.0,N1-59,14.0,4366400.0,0.0076975111380653575,0.1582857931542142,0.0012184066558020732
10680,14.0,A,21.8034238,92.07723221,10680,N1,336.9015799999996,4366400.0,N1-59,14.0,4366400.0,0.0076975111380653575,0.1582857931542142,0.0012184066558020732
10682,20.6,A,21.78785401,92.07885401,10682,N1,338.6941799999996,2364320.0,N1-60,20.6,2364320.0,0.011546266707098038,0.07604566486145434,0.0008780435284089453
10684,21.0,A,21.78699748,92.07894932,10684,N1,338.8121799999996,2364320.0,N1-60,21.0,2364320.0,0.011779524620372744,0.07604566486145434,0.0008957817815081158
10686,14.2,B,21.78419533,92.07924254,10686,N1,339.1443799999996,2364320.0,N1-60,28.4,2364320.0,0.01609479601595484,0.07604566486145434,0.0012239394638427722
10688,15.7,A,21.77353392,92.08391447,10688,N1,340.5920799999996,2364320.0,N1-60,15.7,2364320.0,0.008688857269482866,0.07604566486145434,0.0006607499279441053
10690,300.0,C,21.77159434,92.08210995,10690,N1,341.2200799999996,2364320.0,N1-60,1200.0,2364320.0,0.6993072239975741,0.07604566486145434,0.053179282791313495
10692,9.3,B,21.74014662,92.08262437,10692,N1,345.1623799999996,2364320.0,N1-61,18.6,2364320.0,0.010379977140724498,0.07604566486145434,0.0007893522629130922
10694,14.0,A,21.73856292,92.08318763,10694,N1,345.3643799999996,2364320.0,N1-61,14.0,2364320.0,0.0076975111380653575,0.07604566486145434,0.0005853623522726302
10696,5.2,A,21.73260686,92.08374883,10696,N1,346.0435799999996,2364320.0,N1-61,5.2,2364320.0,0.0025658370460217863,0.07604566486145434,0.00019512078409087674
10698,38.8,A,21.73098783,92.08381564,10698,N1,346.26537999999954,2364320.0,N1-61,38.8,2364320.0,0.022159501761097242,0.07604566486145434,0.001685134044421208
10700,12.6,A,21.72407393,92.08354415,10700,N1,347.05997999999954,2364320.0,N1-61,12.6,2364320.0,0.0068811084416038806,0.07604566486145434,0.000523278466425533
10702,12.8,A,21.70925138,92.08067506,10702,N1,348.91277999999954,2364320.0,N1-61,12.8,2364320.0,0.006997737398241235,0.07604566486145434,0.0005321475929751184
10704,9.3,A,21.70283004,92.07864563,10704,N1,349.7110799999995,2364320.0,N1-61,9.3,2364320.0,0.004956730657087541,0.07604566486145434,0.0003769378783573755
10706,59.6,A,21.67627929,92.07680747,10706,N1,352.8926799999996,2364320.0,N1-62,59.6,2364320.0,0.03428891325138205,0.07604566486145434,0.00260752320557808
10708,14.0,A,21.67210496,92.07639925,10708,N1,353.37967999999955,2364320.0,N1-62,14.0,2364320.0,0.0076975111380653575,0.07604566486145434,0.0005853623522726302
10710,3.5,A,21.66294044,92.07507165,10710,N1,354.34917999999954,2364320.0,N1-62,3.5,2364320.0,0.001574490914604278,0.07604566486145434,0.00011973320841940164
10712,54.4,A,21.6600543,92.07510257,10712,N1,354.7255799999995,2364320.0,N1-62,54.4,2364320.0,0.031256560378810846,0.07604566486145434,0.002376925915288862
10714,61.0,C,21.65085607,92.07356192,10714,N1,355.8475799999995,2364320.0,N1-62,244.0,2364320.0,0.14182081127102236,0.07604566486145434,0.010784857884295732
10716,4.5,A,21.64808476,92.07332922,10716,N1,356.1710799999995,2364320.0,N1-62,4.5,2364320.0,0.0021576356977910474,0.07604566486145434,0.00016407884116732816
10718,1.45,B,21.62253519,92.07370348,10718,N1,359.35352999999947,2364320.0,N1-62,2.9,2364320.0,0.0012246040446922159,0.07604566486145434,9.31258287706457e-05
10720,44.55,A,21.61837666,92.06917134,10720,N1,360.06507999999945,2364320.0,N1-62,44.55,2364320.0,0.025512584264421167,0.07604566486145434,0.0019401214327217857
10722,7.0,A,21.60651897,92.06230707,10722,N1,360.9870799999995,2364320.0,N1-62,7.0,2364320.0,0.0036154976557579714,0.07604566486145434,0.0002749429230371445
10724,5.2,A,21.60517531,92.06211981,10724,N1,361.30827999999946,2364320.0,N1-62,5.2,2364320.0,0.0025658370460217863,0.07604566486145434,0.00019512078409087674
10726,9.3,A,21.59859353,92.06180124,10726,N1,361.9555799999994,2364320.0,N1-62,9.3,2364320.0,0.004956730657087541,0.07604566486145434,0.0003769378783573755
10728,14.0,A,21.5960737,92.06140954,10728,N1,362.4055799999994,2364320.0,N1-62,14.0,2364320.0,0.0076975111380653575,0.07604566486145434,0.0005853623522726302
10730,1.4,A,21.58943097,92.06303135,10730,N1,362.9839799999994,2364320.0,N1-62,1.4,2364320.0,0.00034988686991206165,0.07604566486145434,2.6607379648755912e-05
10732,4.5,C,21.587602800000003,92.06490479,10732,N1,363.5094799999994,2364320.0,N1-62,18.0,2364320.0,0.010030090270812437,0.07604566486145434,0.0007627448832643363
10734,2.5,A,21.58307413,92.06571585,10734,N1,364.0439799999994,2364320.0,N1-62,2.5,2364320.0,0.0009913461314175083,0.07604566486145434,7.53875756714751e-05
10736,12.4,A,21.57440752,92.07074467,10736,N1,365.1013799999994,2364320.0,N1-62,12.4,2364320.0,0.0067644794849665265,0.07604566486145434,0.0005144093398759478
10738,9.5,A,21.56232017,92.06981393,10738,N1,366.6328799999994,2364320.0,N1-62,9.5,2364320.0,0.005073359613724895,0.07604566486145434,0.0003858070049069608
10740,4.8,A,21.56030426,92.0691476,10740,N1,366.8936799999994,2364320.0,N1-62,4.8,2364320.0,0.002332579132747078,0.07604566486145434,0.0001773825309917061
10742,7.0,A,21.55948925,92.0689481,10742,N1,367.0146799999994,2364320.0,N1-62,7.0,2364320.0,0.0036154976557579714,0.07604566486145434,0.0002749429230371445
10744,46.0,A,21.55542561,92.06795032,10744,N1,367.69367999999935,2364320.0,N1-62,46.0,2364320.0,0.026358144200041986,0.07604566486145434,0.0020044226002062793
10746,44.63,A,21.54706661,92.06689538,10746,N1,368.50430999999935,2364320.0,N1-62,44.63,2364320.0,0.025559235847076114,0.07604566486145434,0.0019436690833416201
10748,14.0,A,21.52552974,92.06532522,10748,N1,370.83330999999936,2364320.0,N1-62,14.0,2364320.0,0.0076975111380653575,0.07604566486145434,0.0005853623522726302
10750,8.0,A,21.52373323,92.06557476,10750,N1,371.04730999999936,2364320.0,N1-63,8.0,2364320.0,0.004198642438944741,0.07604566486145434,0.000319288555785071
10752,15.4,A,21.52077094,92.06614406,10752,N1,371.40170999999935,2364320.0,N1-63,15.4,2364320.0,0.008513913834526836,0.07604566486145434,0.0006474462381197274
10754,5.0,A,21.51950881,92.06667463,10754,N1,371.55970999999937,2364320.0,N1-63,5.0,2364320.0,0.002449208089384432,0.07604566486145434,0.00018625165754129142
10756,3.0,A,21.51374197,92.06934089,10756,N1,372.2707099999994,2364320.0,N1-63,3.0,2364320.0,0.0012829185230108931,0.07604566486145434,9.756039204543837e-05
10758,2.5,A,21.5104397,92.07086066,10758,N1,372.69020999999935,2364320.0,N1-63,2.5,2364320.0,0.0009913461314175083,0.07604566486145434,7.53875756714751e-05
10760,7.5,A,21.50650693,92.07330264,10760,N1,373.22070999999937,2364320.0,N1-63,7.5,2364320.0,0.003907070047351356,0.07604566486145434,0.00029711573941110773
10762,12.4,A,21.50513194,92.07444526,10762,N1,373.43110999999936,2364320.0,N1-63,12.4,2364320.0,0.0067644794849665265,0.07604566486145434,0.0005144093398759478
10764,14.0,A,21.49575349,92.07767859,10764,N1,374.61210999999935,2364320.0,N1-64,14.0,2364320.0,0.0076975111380653575,0.07604566486145434,0.0005853623522726302
10766,14.1,A,21.49486951,92.0783347,10766,N1,374.7542099999993,2364320.0,N1-64,14.1,2364320.0,0.007755825616384034,0.07604566486145434,0.0005897969155474228
10768,7.2,A,21.47821307,92.09471518,10768,N1,377.5574099999993,2364320.0,N1-64,7.2,2364320.0,0.0037321266123953255,0.07604566486145434,0.00028381204958672984
10770,14.0,A,21.47551645,92.09678665,10770,N1,377.95340999999934,2364320.0,N1-64,14.0,2364320.0,0.0076975111380653575,0.07604566486145434,0.0005853623522726302
10772,3.0,A,21.47384463,92.09801259,10772,N1,378.1944099999993,2364320.0,N1-64,3.0,2364320.0,0.0012829185230108931,0.07604566486145434,9.756039204543837e-05
10774,57.6,A,21.47005553,92.10064022,10774,N1,378.7810099999993,2364320.0,N1-64,57.6,2364320.0,0.03312262368500851,0.07604566486145434,0.002518831940082227
10776,14.0,B,21.46554153,92.10265669,10776,N1,379.3690099999993,2364320.0,N1-64,28.0,2364320.0,0.015861538102680133,0.07604566486145434,0.0012062012107436017
10778,9.2,A,21.45055694,92.09946814,10778,N1,381.47420999999935,2364320.0,N1-64,9.2,2364320.0,0.0048984161787688635,0.07604566486145434,0.0003725033150825828
10780,1.5,A,21.44338656,92.10126788,10780,N1,382.3167099999994,1818640.0,N1-65,1.5,1818640.0,0.00040820134823073864,0.05363057994636942,2.1892075040504412e-05
10782,58.6,A,21.44183897,92.10070836,10782,N1,382.5833099999994,1818640.0,N1-65,58.6,1818640.0,0.033705768468195285,0.05363057994636942,0.0018076599104873646
10784,3.0,A,21.43720096,92.09836727,10784,N1,383.1683099999994,1818640.0,N1-65,3.0,1818640.0,0.0012829185230108931,0.05363057994636942,6.880366441301388e-05
10786,2.5,A,21.43420846,92.09726071,10786,N1,383.52280999999937,1818640.0,N1-65,2.5,1818640.0,0.0009913461314175083,0.05363057994636942,5.3166467955510725e-05
10788,7.2,A,21.43080876,92.09611829,10788,N1,383.9400099999994,1818640.0,N1-65,7.2,1818640.0,0.0037321266123953255,0.05363057994636942,0.00020015611465604038
10790,3.5,A,21.42884003,92.09539139,10790,N1,384.1755099999994,1818640.0,N1-65,3.5,1818640.0,0.001574490914604278,0.05363057994636942,8.444086087051703e-05
10794,12.8,A,21.4283516,92.09407143,10794,N1,384.3663099999994,1818640.0,N1-65,12.8,1818640.0,0.006997737398241235,0.05363057994636942,0.0003752927149800757
10796,18.8,A,21.42789598,92.08945082,10796,N1,384.8681099999994,1818640.0,N1-65,18.8,1818640.0,0.010496606097361852,0.05363057994636942,0.0005629390724701135
10798,8.2,A,21.42710638,92.08402582,10798,N1,385.4503099999994,1818640.0,N1-65,8.2,1818640.0,0.004315271395582095,0.05363057994636942,0.00023143050757104666
10800,7.4,A,21.42677471,92.08044274,10800,N1,385.83770999999945,1818640.0,N1-65,7.4,1818640.0,0.0038487555690326796,0.05363057994636942,0.00020641099323904166
10802,12.4,A,21.426471600000003,92.0767771,10802,N1,386.2311099999994,1818640.0,N1-65,12.4,1818640.0,0.0067644794849665265,0.05363057994636942,0.00036278295781407314
10804,9.4,A,21.42736545,92.07089348,10804,N1,386.8865099999995,1818640.0,N1-65,9.4,1818640.0,0.0050150451354062184,0.05363057994636942,0.00026895977906905426
10806,2.0,A,21.427176,92.06344319,10806,N1,387.7575099999995,1818640.0,N1-65,2.0,1818640.0,0.0006997737398241234,0.05363057994636942,3.752927149800756e-05
10808,6.8,A,21.42730894,92.06106567,10808,N1,388.0223099999995,1818640.0,N1-65,6.8,1818640.0,0.0034988686991206173,0.05363057994636942,0.00018764635749003784
10810,16.6,A,21.42783545,92.05796739,10810,N1,388.36890999999946,1818640.0,N1-65,16.6,1818640.0,0.009213687574350959,0.05363057994636942,0.0004941354080570997
10812,18.6,A,21.42802968,92.05575704,10812,N1,388.6215099999994,1818640.0,N1-65,18.6,1818640.0,0.010379977140724498,0.05363057994636942,0.0005566841938871122
10814,7.2,A,21.42805849,92.05322817,10814,N1,388.8957099999994,1818640.0,N1-65,7.2,1818640.0,0.0037321266123953255,0.05363057994636942,0.00020015611465604038
10816,13.0,A,21.4275245,92.04864822,10816,N1,389.3807099999994,1818640.0,N1-65,13.0,1818640.0,0.007114366354878588,0.05363057994636942,0.0003815475935630769
10818,10.9,A,21.42944521,92.04438072,10818,N1,389.9036099999994,1818640.0,N1-65,10.9,1818640.0,0.005889762310186372,0.05363057994636942,0.0003158713684415637
10820,9.2,A,21.4297884,92.03959457,10820,N1,390.4128099999994,1818640.0,N1-65,9.2,1818640.0,0.0048984161787688635,0.05363057994636942,0.0002627049004860529
10822,148.5,A,21.42940336,92.03188875,10822,N1,391.4033099999994,1818640.0,N1-65,148.5,1818640.0,0.08613048447668585,0.05363057994636942,0.004619227833546431
10824,3.5,A,21.43032578,92.0296207,10824,N1,391.6758099999994,1818640.0,N1-65,3.5,1818640.0,0.001574490914604278,0.05363057994636942,8.444086087051703e-05
10826,10.3,A,21.43015392,92.0283435,10826,N1,391.83010999999937,1818640.0,N1-65,10.3,1818640.0,0.005539875440274311,0.05363057994636942,0.0002971067326925599
10828,9.0,A,21.42649862,92.02388341,10828,N1,392.4541099999994,1818640.0,N1-65,9.0,1818640.0,0.00478178722213151,0.05363057994636942,0.0002564500219030517
10832,4.5,C,21.42306306,92.02678796,10832,N1,393.07360999999946,1818640.0,N1-65,18.0,1818640.0,0.010030090270812437,0.05363057994636942,0.0005379195581381085
10834,11.3,C,21.42267217,92.02729245,10834,N1,393.15490999999946,1818640.0,N1-65,45.2,1818640.0,0.025891628373492574,0.05363057994636942,0.0013885830454262802
10836,2.4,C,21.41940178,92.03168291,10836,N1,393.7513099999995,1818640.0,N1-65,9.6,1818640.0,0.005131674092043572,0.05363057994636942,0.00027521465765205545
10838,7.2,B,21.41702324,92.03472607,10838,N1,394.2075099999995,1818640.0,N1-65,14.4,1818640.0,0.007930769051340067,0.05363057994636942,0.0004253317436440858
10840,8.1,C,21.41611676,92.03593571,10840,N1,394.3866099999995,1818640.0,N1-65,32.4,1818640.0,0.018427375148701918,0.05363057994636942,0.0009882708161141993
10842,10.9,A,21.41425993,92.03867369,10842,N1,394.7605099999995,1818640.0,N1-65,10.9,1818640.0,0.005889762310186372,0.05363057994636942,0.0003158713684415637
10844,8.3,A,21.41249684,92.03952685,10844,N1,395.1378099999996,1818640.0,N1-65,8.3,1818640.0,0.004373585873900772,0.05363057994636942,0.0002345579468625473
10846,8.3,B,21.41100293,92.04433796,10846,N1,395.5031099999996,1818640.0,N1-65,16.6,1818640.0,0.009213687574350959,0.05363057994636942,0.0004941354080570997
10848,2.2,B,21.41024886,92.04803668,10848,N1,395.9353099999996,1818640.0,N1-65,4.4,1818640.0,0.0020993212194723707,0.05363057994636942,0.00011258781449402272
10850,8.2,A,21.41029819,92.04966222,10850,N1,396.1335099999996,1818640.0,N1-65,8.2,1818640.0,0.004315271395582095,0.05363057994636942,0.00023143050757104666
10852,1.9,A,21.40992368,92.05188844,10852,N1,396.3944099999996,1818640.0,N1-65,1.9,1818640.0,0.0006414592615054465,0.05363057994636942,3.440183220650693e-05
10854,3.0,A,21.40883992,92.05502381,10854,N1,396.7744099999996,1818640.0,N1-65,3.0,1818640.0,0.0012829185230108931,0.05363057994636942,6.880366441301388e-05
10856,2.8,A,21.40795741,92.05601249,10856,N1,396.9432099999996,1818640.0,N1-65,2.8,1818640.0,0.001166289566373539,0.05363057994636942,6.25487858300126e-05
10858,10.0,D,21.40636071,92.05804678,10858,N1,397.2432099999996,1818640.0,N1-65,80.0,1818640.0,0.04618506682839215,0.05363057994636942,0.0024769319188684994
10860,1.6,A,21.40414992,92.0618387,10860,N1,397.6688099999996,1818640.0,N1-65,1.6,1818640.0,0.0004665158265494157,0.05363057994636942,2.5019514332005048e-05
10862,3.6,A,21.40200937,92.06474063,10862,N1,398.1464099999996,1818640.0,N1-65,3.6,1818640.0,0.0016328053929229546,0.05363057994636942,8.756830016201765e-05
10864,8.0,C,21.4001879,92.06608292,10864,N1,398.41640999999953,1818640.0,N1-66,32.0,1818640.0,0.018194117235427208,0.05363057994636942,0.0009757610589481966
10866,1.3,C,21.3987859,92.06652655,10866,N1,398.5857099999996,1818640.0,N1-66,5.2,1818640.0,0.0025658370460217863,0.05363057994636942,0.00013760732882602775
10868,8.3,A,21.39501442,92.06758841,10868,N1,399.0390099999996,1818640.0,N1-66,8.3,1818640.0,0.004373585873900772,0.05363057994636942,0.0002345579468625473
10870,22.0,C,21.39085551,92.0684757,10870,N1,399.5460099999996,1818640.0,N1-66,88.0,1818640.0,0.05085022509388631,0.05363057994636942,0.00272712706218855
10872,2.7,C,21.3888052,92.0689623,10872,N1,399.7857099999996,1818640.0,N1-66,10.8,1818640.0,0.005831447831867695,0.05363057994636942,0.000312743929150063
10874,2.7,B,21.38745385,92.06971629,10874,N1,399.9564099999996,1818640.0,N1-66,5.4,1818640.0,0.0026824660026591404,0.05363057994636942,0.00014386220740902902
10876,2.9,C,21.386218600000003,92.07028849,10876,N1,400.1123099999997,1818640.0,N1-66,11.6,1818640.0,0.006297963658417111,0.05363057994636942,0.0003377634434820681
10878,1.8,C,21.38564113,92.07045432,10878,N1,400.1841099999996,1818640.0,N1-66,7.2,1818640.0,0.0037321266123953255,0.05363057994636942,0.00020015611465604038
10880,2.8,B,21.38440646,92.07052234,10880,N1,400.3319099999996,1818640.0,N1-66,5.6,1818640.0,0.0027990949592964936,0.05363057994636942,0.00015011708599203024
10882,1.8,B,21.38310508,92.07088092,10882,N1,400.4907099999996,1818640.0,N1-66,3.6,1818640.0,0.0016328053929229546,0.05363057994636942,8.756830016201765e-05
10884,1.7,A,21.38290767,92.07095108,10884,N1,400.5164099999996,1818640.0,N1-66,1.7,1818640.0,0.0005248303048680926,0.05363057994636942,2.8146953623505674e-05
10886,0.8,A,21.38084224,92.07099827,10886,N1,400.7732099999996,1818640.0,N1-66,0.8,1818640.0,0.0,0.05363057994636942,0.0
10888,1.5,B,21.37961878,92.07061304,10888,N1,400.9207099999997,1818640.0,N1-66,3.0,1818640.0,0.0012829185230108931,0.05363057994636942,6.880366441301388e-05
10890,1.5,A,21.3793128,92.07049139,10890,N1,400.9622099999997,1818640.0,N1-66,1.5,1818640.0,0.00040820134823073864,0.05363057994636942,2.1892075040504412e-05
10892,2.2,C,21.37785109,92.07035482,10892,N1,401.1394099999997,1818640.0,N1-66,8.8,1818640.0,0.004665158265494156,0.05363057994636942,0.0002501951433200504
10894,1.5,A,21.37688823,92.07112233,10894,N1,401.28890999999976,1818640.0,N1-66,1.5,1818640.0,0.00040820134823073864,0.05363057994636942,2.1892075040504412e-05
10896,3.0,A,21.37627929,92.07174583,10896,N1,401.3869099999998,1818640.0,N1-66,3.0,1818640.0,0.0012829185230108931,0.05363057994636942,6.880366441301388e-05
10898,2.4,C,21.37508506,92.0730283,10898,N1,401.6033099999998,1818640.0,N1-66,9.6,1818640.0,0.005131674092043572,0.05363057994636942,0.00027521465765205545
10900,1.3,A,21.37453724,92.07406151,10900,N1,401.7546099999998,1818640.0,N1-66,1.3,1818640.0,0.00029157239159338476,0.05363057994636942,1.563719645750315e-05
10902,1.3,A,21.37438002,92.07486174,10902,N1,401.8449099999998,1818640.0,N1-66,1.3,1818640.0,0.00029157239159338476,0.05363057994636942,1.563719645750315e-05
10904,1.3,C,21.37379576,92.07662366,10904,N1,402.0652099999998,1818640.0,N1-66,5.2,1818640.0,0.0025658370460217863,0.05363057994636942,0.00013760732882602775
10906,1.3,C,21.37241685,92.0778931,10906,N1,402.2835099999998,1818640.0,N1-66,5.2,1818640.0,0.0025658370460217863,0.05363057994636942,0.00013760732882602775
10908,1.3,A,21.37069027,92.07906728,10908,N1,402.5088099999998,1818640.0,N1-66,1.3,1818640.0,0.00029157239159338476,0.05363057994636942,1.563719645750315e-05
10910,1.3,A,21.36974364,92.07964348,10910,N1,402.6281099999998,1818640.0,N1-66,1.3,1818640.0,0.00029157239159338476,0.05363057994636942,1.563719645750315e-05
10912,1.3,A,21.36864522,92.0800515,10912,N1,402.7774099999999,1818640.0,N1-66,1.3,1818640.0,0.00029157239159338476,0.05363057994636942,1.563719645750315e-05
10914,1.3,B,21.36759924,92.08046867,10914,N1,402.9217099999999,1818640.0,N1-66,2.6,1818640.0,0.0010496606097361852,0.05363057994636942,5.629390724701135e-05
10916,7.1,C,21.364926800000003,92.08136173,10916,N1,403.2618099999999,1818640.0,N1-66,28.4,1818640.0,0.01609479601595484,0.05363057994636942,0.000863173244454174
10918,1.3,B,21.36410023,92.08133161,10918,N1,403.3591099999999,1818640.0,N1-66,2.6,1818640.0,0.0010496606097361852,0.05363057994636942,5.629390724701135e-05
10920,1.6,B,21.36130043,92.08054409,10920,N1,403.6897099999999,1818640.0,N1-66,3.2,1818640.0,0.0013995474796482472,0.05363057994636942,7.505854299601515e-05
10922,2.5,A,21.3604702,92.08015261,10922,N1,403.7962099999999,1818640.0,N1-66,2.5,1818640.0,0.0009913461314175083,0.05363057994636942,5.3166467955510725e-05
10924,1.3,A,21.35972779,92.07980254,10924,N1,403.8905099999999,1818640.0,N1-66,1.3,1818640.0,0.00029157239159338476,0.05363057994636942,1.563719645750315e-05
10926,2.2,C,21.35874588,92.07933953,10926,N1,404.0157099999999,1818640.0,N1-66,8.8,1818640.0,0.004665158265494156,0.05363057994636942,0.0002501951433200504
10928,4.0,A,21.3562553,92.0790827,10928,N1,404.3157099999999,1818640.0,N1-66,4.0,1818640.0,0.0018660633061976628,0.05363057994636942,0.00010007805732802019
10930,21.5,A,21.3500252,92.07843429,10930,N1,405.0632099999999,1818640.0,N1-66,21.5,1818640.0,0.012071097011966129,0.05363057994636942,0.0006473799333406305
10932,11.3,C,21.34533221,92.07897034,10932,N1,405.6175099999999,1818640.0,N1-66,45.2,1818640.0,0.025891628373492574,0.05363057994636942,0.0013885830454262802
10934,14.1,A,21.34208932,92.07885388,10934,N1,406.00560999999993,1818640.0,N1-66,14.1,1818640.0,0.007755825616384034,0.05363057994636942,0.0004159494257695838
10936,2.3,B,21.33655661,92.0789637,10936,N1,406.6549099999999,1818640.0,N1-66,4.6,1818640.0,0.0022159501761097244,0.05363057994636942,0.00011884269307702397
10938,24.1,C,21.33383908,92.07904286,10938,N1,406.9910099999999,1818640.0,N1-66,96.4,1818640.0,0.05574864127265518,0.05363057994636942,0.0029898319626746033
10940,45.6,C,21.3269177,92.08197087,10940,N1,407.9926099999999,1818640.0,N1-66,182.4,1818640.0,0.10589909262671734,0.05363057994636942,0.005679429753365144
10942,5.0,C,21.32378693,92.08574298,10942,N1,408.5456099999999,1818640.0,N1-67,20.0,1818640.0,0.011196379837185974,0.05363057994636942,0.000600468343968121
10944,11.2,D,21.32110878,92.08888364,10944,N1,409.0038099999999,1818640.0,N1-67,89.6,1818640.0,0.05178325674698513,0.05363057994636942,0.0027771660908525596
10946,1.3,B,21.32058313,92.08949676,10946,N1,409.0931099999999,1818640.0,N1-67,2.6,1818640.0,0.0010496606097361852,0.05363057994636942,5.629390724701135e-05
10948,49.3,C,21.31620967,92.09395927,10948,N1,409.8694099999999,1818640.0,N1-67,197.2,1818640.0,0.11452963541788153,0.05363057994636942,0.006142290768507238
10950,2.4,B,21.30822684,92.09726483,10950,N1,410.9178099999999,1818640.0,N1-67,4.8,1818640.0,0.002332579132747078,0.05363057994636942,0.0001250975716600252
10952,2.3,C,21.30351652,92.09684875,10952,N1,411.4951099999999,1818640.0,N1-67,9.2,1818640.0,0.0048984161787688635,0.05363057994636942,0.0002627049004860529
10954,61.3,D,21.29974536,92.09747726,10954,N1,411.9894099999999,1818640.0,N1-67,490.4,1818640.0,0.2855076858482424,0.05363057994636942,0.015311942771187087
10956,14.1,A,21.2887748,92.09995497,10956,N1,413.2955099999999,1818640.0,N1-67,14.1,1818640.0,0.007755825616384034,0.05363057994636942,0.0004159494257695838
10958,11.0,B,21.28755005,92.10006239,10958,N1,413.4445099999999,1818640.0,N1-67,22.0,1818640.0,0.012362669403559514,0.05363057994636942,0.0006630171297981336
10960,10.3,A,21.28373823,92.10055463,10960,N1,413.88780999999983,1818640.0,N1-67,10.3,1818640.0,0.005539875440274311,0.05363057994636942,0.0002971067326925599
10962,14.0,A,21.27400579,92.10442234,10962,N1,415.0738099999999,1818640.0,N1-67,14.0,1818640.0,0.0076975111380653575,0.05363057994636942,0.0004128219864780832
10964,23.5,A,21.27389217,92.10447857,10964,N1,415.1113099999999,1818640.0,N1-67,23.5,1818640.0,0.013237386578339668,0.05363057994636942,0.000709928719170643
10966,23.5,A,21.27161164,92.10560708,10966,N1,415.4158099999999,1818640.0,N1-67,23.5,1818640.0,0.013237386578339668,0.05363057994636942,0.000709928719170643
10968,11.1,C,21.26764127,92.10915299,10968,N1,416.0299099999999,1818640.0,N1-67,44.4,1818640.0,0.025425112546943154,0.05363057994636942,0.001363563531094275
10970,50.6,C,21.26713354,92.10987205,10970,N1,416.1745099999999,1818640.0,N1-68,202.4,1818640.0,0.11756198829045274,0.05363057994636942,0.006304917611665271
10972,11.5,C,21.26558335,92.11206748,10972,N1,416.4730099999999,1818640.0,N1-68,46.0,1818640.0,0.026358144200041986,0.05363057994636942,0.0014136025597582852
10974,6.6,C,21.26004737,92.11898609,10974,N1,417.4336099999999,1818640.0,N1-68,26.4,1818640.0,0.0149285064495813,0.05363057994636942,0.0008006244586241614
10976,2.4,A,21.25862422,92.12071798,10976,N1,417.6770099999999,1818640.0,N1-68,2.4,1818640.0,0.0009330316530988313,0.05363057994636942,5.003902866401009e-05
10978,17.0,A,21.2570551,92.1224165,10978,N1,417.9430099999999,1818640.0,N1-68,17.0,1818640.0,0.009446945487625667,0.05363057994636942,0.0005066451652231021
