,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,economic_importance,road_segment
2374,845.0,N,23.55272441,91.06398469,0,link,12374,N102,,10.572550000000001,5583600.0,N102-2
2375,0.9,A,23.55558241,91.061578,,bridge,12375,N102,,10.573450000000001,5583600.0,N102-2
2376,1346.0,N,23.55800076,91.05854836,0,link,12376,N102,,11.919450000000001,5583600.0,N102-2
2377,3.2,A,23.56041911,91.05551871,,bridge,12377,N102,,11.92265,5583600.0,N102-2
2378,90.0,N,23.55818789,91.05533866,0,link,12378,N102,,12.01265,5583600.0,N102-2
2379,3.0,C,23.55595667,91.05515862,,bridge,12379,N102,,12.01565,5583600.0,N102-2
2380,994.0,N,23.56496488,91.0570314,0,link,12380,N102,,13.00965,5583600.0,N102-2
2381,6.0,B,23.57397309,91.05890419,,bridge,12381,N102,,13.01565,5583600.0,N102-2
2382,2149.0,N,23.57801243,91.04719073,0,link,12382,N102,,15.164650000000002,5583600.0,N102-2
2383,5.7,A,23.58205176,91.03547727,,bridge,12383,N102,,15.170350000000001,5583600.0,N102-2
2384,2209.0,N,23.58496492,91.02601451,0,link,12384,N102,,17.379350000000002,5583600.0,N102-2
2385,3.0,A,23.58787809,91.01655175,,bridge,12385,N102,,17.382350000000002,5583600.0,N102-2
2386,893.0,N,23.58940877,91.01237896,0,link,12386,N102,,18.275350000000003,5583600.0,N102-2
2387,6.2,C,23.59093945,91.00820618,,bridge,12387,N102,,18.281550000000003,5583600.0,N102-2
2388,911.0,N,23.59252234,91.00422751,0,link,12388,N102,,19.192550000000004,5583600.0,N102-2
2389,6.0,A,23.59410524,91.00024884,,bridge,12389,N102,,19.198550000000004,5583600.0,N102-2
2390,357.0,N,23.59512146,90.99893252,0,link,12390,N102,,19.555550000000004,5583600.0,N102-2
2391,2.5,A,23.59613768,90.99761621,,bridge,12391,N102,,19.558050000000005,5583600.0,N102-2
2392,1658.0,N,23.601799300000003,90.99311151,0,link,12392,N102,,21.216050000000006,5583600.0,N102-3
2393,4.6,B,23.60746092,90.98860681,,bridge,12393,N102,,21.220650000000006,5583600.0,N102-3
2394,341.0,N,23.60853272,90.98742292,0,link,12394,N102,,21.561650000000007,5583600.0,N102-3
2395,1.3,A,23.60960453,90.98623902,,bridge,12395,N102,,21.562950000000008,5583600.0,N102-3
2396,41.0,N,23.60972249,90.98608027,0,link,12396,N102,,21.603950000000008,5583600.0,N102-3
2397,2.8,A,23.60984046,90.98592152,,bridge,12397,N102,,21.60675000000001,5583600.0,N102-3
2398,1150.0,N,23.61291691,90.98173436,0,link,12398,N102,,22.756750000000007,5583600.0,N102-3
2399,9.6,A,23.61599335,90.9775472,,bridge,12399,N102,,22.766350000000006,5583600.0,N102-3
2400,895.0,N,23.61942493,90.97538186,0,link,12400,N102,,23.661350000000006,5583600.0,N102-3
2401,33.45,A,23.6228565,90.97321651,,bridge,12401,N102,,23.694800000000004,5583600.0,N102-3
2402,1244.0,N,23.62815425,90.97200646,0,link,12402,N102,,24.938800000000004,5583600.0,N102-3
2403,113.9,A,23.63345199,90.97079641,,bridge,12403,N102,,25.052700000000005,5583600.0,N102-3
2404,983.0,N,23.63779545,90.97092319,0,link,12404,N102,,26.035700000000006,5563920.0,N102-4
2405,9.4,A,23.6421389,90.97104997,,bridge,12405,N102,,26.045100000000005,5563920.0,N102-4
2406,823.0,N,23.64579384,90.97117221,0,link,12406,N102,,26.868100000000005,5563920.0,N102-4
2407,9.3,A,23.64944877,90.97129446,,bridge,12407,N102,,26.877400000000005,5563920.0,N102-4
2408,1253.0,N,23.65327982,90.97529082,0,link,12408,N102,,28.130400000000005,5563920.0,N102-4
2409,6.1,B,23.65711086,90.97928717,,bridge,12409,N102,,28.136500000000005,5563920.0,N102-4
2410,239.0,N,23.65768673,90.98026089,0,link,12410,N102,,28.375500000000006,5563920.0,N102-4
2411,51.2,C,23.65826259,90.98123461,,bridge,12411,N102,,28.426700000000007,5563920.0,N102-4
2412,488.0,N,23.65944954,90.98322971,0,link,12412,N102,,28.914700000000007,5563920.0,N102-4
2413,12.3,A,23.66063649,90.98522481,,bridge,12413,N102,,28.927000000000007,5563920.0,N102-4
2414,706.0,N,23.66238286,90.98807413,0,link,12414,N102,,29.633000000000006,5563920.0,N102-4
2415,6.0,A,23.66412923,90.99092344,,bridge,12415,N102,,29.639000000000006,5563920.0,N102-4
2416,209.0,N,23.66461569,90.99170812,0,link,12416,N102,,29.848000000000006,5563920.0,N102-4
2417,40.0,A,23.66510215,90.99249281,,bridge,12417,N102,,29.888000000000005,5563920.0,N102-4
2418,332.0,N,23.66590684,90.99374437,0,link,12418,N102,,30.220000000000006,5563920.0,N102-4
2419,12.6,A,23.66671153,90.99499593,,bridge,12419,N102,,30.232600000000005,5563920.0,N102-4
2420,721.0,N,23.66868518,90.99805381,0,link,12420,N102,,30.953600000000005,5563920.0,N102-4
2421,28.8,B,23.67065884,91.00111168,,bridge,12421,N102,,30.982400000000005,5563920.0,N102-4
2422,520.0,N,23.67196837,91.00319377,0,link,12422,N102,,31.502400000000005,5563920.0,N102-4
2423,4.5,B,23.67327791,91.00527586,,bridge,12423,N102,,31.506900000000005,5563920.0,N102-4
2424,188.0,N,23.67375473,91.00602646,0,link,12424,N102,,31.694900000000004,5563920.0,N102-4
2425,6.0,B,23.67423155,91.00677705,,bridge,12425,N102,,31.700900000000004,5563920.0,N102-4
2426,624.0,N,23.67583031,91.00926045,0,link,12426,N102,,32.32490000000001,5563920.0,N102-4
2427,12.6,C,23.67742906,91.01174384,,bridge,12427,N102,,32.337500000000006,5563920.0,N102-4
2428,761.0,N,23.67943197,91.01477826,0,link,12428,N102,,33.09850000000001,5563920.0,N102-4
2429,9.5,C,23.68143489,91.01781269,,bridge,12429,N102,,33.10800000000001,5563920.0,N102-4
2430,383.0,N,23.68248577,91.01935047,0,link,12430,N102,,33.491000000000014,5563920.0,N102-4
2431,9.2,C,23.68353664,91.02088825,,bridge,12431,N102,,33.500200000000014,5563920.0,N102-4
2432,609.0,N,23.68402235,91.02328414,0,link,12432,N102,,34.109200000000016,5563920.0,N102-4
2433,9.4,A,23.68450807,91.02568004,,bridge,12433,N102,,34.118600000000015,5563920.0,N102-4
2434,318.0,N,23.68649097,91.02687334,0,link,12434,N102,,34.43660000000001,5563920.0,N102-4
2435,3.0,C,23.68847387,91.02806665,,bridge,12435,N102,,34.43960000000001,5563920.0,N102-4
2436,550.0,N,23.69000647,91.03013411,0,link,12436,N102,,34.98960000000001,5563920.0,N102-4
2437,9.5,A,23.69153907,91.03220158,,bridge,12437,N102,,34.99910000000001,5563920.0,N102-4
2438,626.0,N,23.69330688,91.03475021,0,link,12438,N102,,35.62510000000001,5563920.0,N102-4
2439,35.5,C,23.69507469,91.03729885,,bridge,12439,N102,,35.66060000000001,5563920.0,N102-4
2440,800.0,N,23.69707804,91.04011195,0,link,12440,N102,,36.46060000000001,5563920.0,N102-4
2441,9.3,B,23.69908139,91.04292505,,bridge,12441,N102,,36.46990000000001,5563920.0,N102-4
2442,266.0,N,23.69998579,91.04414709999999,0,link,12442,N102,,36.73590000000001,5563920.0,N102-4
2443,6.5,A,23.70089018,91.04536915,,bridge,12443,N102,,36.74240000000001,5563920.0,N102-4
2444,496.0,N,23.70225251,91.04726736,0,link,12444,N102,,37.23840000000001,5563920.0,N102-4
2445,12.2,A,23.70361484,91.04916557,,bridge,12445,N102,,37.25060000000001,5563920.0,N102-4
2446,174.0,N,23.70410855,91.04980782,0,link,12446,N102,,37.42460000000001,5563920.0,N102-4
2447,12.2,A,23.70460227,91.05045007,,bridge,12447,N102,,37.43680000000001,5563920.0,N102-4
2448,521.0,N,23.70615187,91.05246527,0,link,12448,N102,,37.95780000000001,5563920.0,N102-4
2449,12.6,C,23.70770147,91.05448048,,bridge,12449,N102,,37.97040000000001,5563920.0,N102-4
2450,339.0,N,23.70872309,91.05571877,0,link,12450,N102,,38.30940000000001,5563920.0,N102-4
2451,4.8,A,23.70974471,91.05695707,,bridge,12451,N102,,38.314200000000014,5563920.0,N102-4
2452,218.0,N,23.71043336,91.05776525,0,link,12452,N102,,38.53220000000002,5563920.0,N102-4
2453,4.65,A,23.711122,91.05857343,,bridge,12453,N102,,38.536850000000015,5563920.0,N102-4
2454,535.0,N,23.71276589,91.06062308,0,link,12454,N102,,39.07185000000001,5563920.0,N102-5
2455,12.5,A,23.71440977,91.06267274,,bridge,12455,N102,,39.084350000000015,5563920.0,N102-5
2456,462.0,N,23.715752,91.06429828,0,link,12456,N102,,39.54635000000002,5563920.0,N102-5
2457,6.2,A,23.71709423,91.06592381,,bridge,12457,N102,,39.55255000000002,5563920.0,N102-5
2458,737.0,N,23.71926716,91.06862641,0,link,12458,N102,,40.28955000000002,5563920.0,N102-5
2459,17.2,B,23.72144009,91.07132901,,bridge,12459,N102,,40.30675000000002,5563920.0,N102-5
2460,602.0,N,23.72307885,91.07364446,0,link,12460,N102,,40.90875000000002,5563920.0,N102-5
2461,54.31,A,23.72471761,91.07595992,,bridge,12461,N102,,40.96306000000002,5563920.0,N102-5
2462,969.0,N,23.72830929,91.07832724,0,link,12462,N102,,41.93206000000002,5563920.0,N102-5
2463,12.3,B,23.73190098,91.08069457,,bridge,12463,N102,,41.944360000000025,5563920.0,N102-5
2464,2448.0,N,23.74128914,91.08674378,0,link,12464,N102,,44.392360000000025,5563920.0,N102-5
2465,12.2,A,23.750677300000003,91.09279299,,bridge,12465,N102,,44.404560000000025,5563920.0,N102-5
2466,647.0,N,23.75267698,91.09503482,0,link,12466,N102,,45.05156000000002,5563920.0,N102-6
2467,46.5,A,23.75467665,91.09727666,,bridge,12467,N102,,45.098060000000025,5563920.0,N102-6
2468,309.0,N,23.755557500000002,91.09832124,0,link,12468,N102,,45.40706000000002,5563920.0,N102-6
2469,18.6,B,23.75643835,91.09936581,,bridge,12469,N102,,45.42566000000002,5563920.0,N102-6
2470,610.0,N,23.75835154,91.10159742,0,link,12470,N102,,46.03566000000002,5563920.0,N102-6
2471,6.0,A,23.76026473,91.10382904,,bridge,12471,N102,,46.04166000000002,5563920.0,N102-6
2472,1420.0,N,23.76465292,91.10885536,0,link,12472,N102,,47.46166000000002,5563920.0,N102-6
2473,17.0,A,23.76904111,91.11388168,,bridge,12473,N102,,47.478660000000026,5563920.0,N102-6
2474,818.0,N,23.77158307,91.11678968,0,link,12474,N102,,48.296660000000024,5563920.0,N102-6
2475,12.0,C,23.77412502,91.11969768,,bridge,12475,N102,,48.308660000000025,5563920.0,N102-6
2476,1101.0,N,23.77749678,91.12370441,0,link,12476,N102,,49.409660000000024,5563920.0,N102-6
2477,12.6,B,23.78086853,91.12771115,,bridge,12477,N102,,49.42226000000002,5563920.0,N102-6
2478,555.0,N,23.78234987,91.12992239,0,link,12478,N102,,49.97726000000002,5563920.0,N102-6
2479,16.06,B,23.7838312,91.13213363,,bridge,12479,N102,,49.993320000000026,5563920.0,N102-6
2480,1320.0,N,23.78723309,91.13738775,0,link,12480,N102,,51.313320000000026,5563920.0,N102-6
2481,12.2,A,23.79063497,91.14264186,,bridge,12481,N102,,51.325520000000026,5563920.0,N102-6
2482,374.0,N,23.79160069,91.14412184,0,link,12482,N102,,51.69952000000003,5563920.0,N102-6
2483,20.6,A,23.7925664,91.14560182,,bridge,12483,N102,,51.72012000000003,5563920.0,N102-6
2484,932.0,N,23.7959643,91.14761758,0,link,12484,N102,,52.65212000000003,5563920.0,N102-6
2485,19.0,B,23.79936219,91.14963335,,bridge,12485,N102,,52.67112000000003,5563920.0,N102-6
2486,680.0,N,23.80228271,91.15032216,0,link,12486,N102,,53.35112000000003,5563920.0,N102-6
2487,49.65,A,23.80520322,91.15101097,,bridge,12487,N102,,53.40077000000003,5563920.0,N102-6
2488,843.0,N,23.80902725,91.15180131,0,link,12488,N102,,54.243770000000026,5563920.0,N102-6
2489,36.8,B,23.81285128,91.15259164,,bridge,12489,N102,,54.280570000000026,5563920.0,N102-6
2490,1746.0,N,23.82058158,91.15375312,0,link,12490,N102,,56.02657000000003,5563920.0,N102-6
2491,8.7,B,23.82831188,91.15491459,,bridge,12491,N102,,56.035270000000025,5563920.0,N102-6
2492,283.0,N,23.82953708,91.15509484,0,link,12492,N102,,56.31827000000003,5563920.0,N102-6
2493,4.6,A,23.83076228,91.15527509,,bridge,12493,N102,,56.32287000000003,5563920.0,N102-6
2494,1420.0,N,23.83703775,91.15612716,0,link,12494,N102,,57.74287000000003,5563920.0,N102-7
2495,167.14,A,23.84331321,91.15697924,,bridge,12495,N102,,57.910010000000035,5563920.0,N102-7
2496,1915.0,N,23.85122726,91.15669284,0,link,12496,N102,,59.825010000000034,5563920.0,N102-7
2497,34.2,A,23.85914131,91.15640644,,bridge,12497,N102,,59.85921000000003,5563920.0,N102-7
2498,437.0,N,23.86048597,91.15505131,0,link,12498,N102,,60.29621000000003,5563920.0,N102-7
2499,3.0,B,23.86183063,91.15369617,,bridge,12499,N102,,60.29921000000003,5563920.0,N102-7
2500,537.0,N,23.86335933,91.15176419,0,link,12500,N102,,60.83621000000003,5563920.0,N102-7
2501,16.38,C,23.86488803,91.14983222,,bridge,12501,N102,,60.85259000000003,5563920.0,N102-7
2502,1186.0,N,23.869941100000002,91.14536819,0,link,12502,N102,,62.03859000000003,5563920.0,N102-7
2503,27.3,B,23.87499417,91.14090417,,bridge,12503,N102,,62.065890000000024,5563920.0,N102-7
2504,1536.0,N,23.88017155,91.13787507,0,link,12504,N102,,63.601890000000026,6802720.0,N102-8
2505,5.5,A,23.88534893,91.13484597,,bridge,12505,N102,,63.607390000000024,6802720.0,N102-8
2506,662.0,N,23.88744185,91.13351012,0,link,12506,N102,,64.26939000000003,6802720.0,N102-8
2507,5.6,A,23.88953477,91.13217427,,bridge,12507,N102,,64.27499000000003,6802720.0,N102-8
2508,272.0,N,23.89123319,91.13160279,0,link,12508,N102,,64.54699000000004,6802720.0,N102-8
2509,21.2,A,23.89293161,91.1310313,,bridge,12509,N102,,64.56819000000003,6802720.0,N102-8
2510,1297.0,N,23.89832172,91.12876863,0,link,12510,N102,,65.86519000000003,6802720.0,N102-8
2511,48.9,A,23.90371183,91.12650595,,bridge,12511,N102,,65.91409000000003,6802720.0,N102-8
2512,1112.0,N,23.90848571,91.12491429999999,0,link,12512,N102,,67.02609000000002,6802720.0,N102-8
2513,5.6,A,23.91325958,91.12332264,,bridge,12513,N102,,67.03169000000003,6802720.0,N102-8
2514,990.0,N,23.91747281,91.12192733,0,link,12514,N102,,68.02169000000002,6802720.0,N102-8
2515,5.6,A,23.92168604,91.12053202,,bridge,12515,N102,,68.02729000000002,6802720.0,N102-8
2516,454.0,N,23.92365205,91.11988294,0,link,12516,N102,,68.48129000000002,6802720.0,N102-8
2517,12.0,B,23.92561806,91.11923386,,bridge,12517,N102,,68.49329000000002,6802720.0,N102-8
2518,843.0,N,23.92921573,91.118023,0,link,12518,N102,,69.33629000000002,6802720.0,N102-8
2519,48.4,D,23.9328134,91.11681215,,bridge,12519,N102,,69.38469000000002,6802720.0,N102-8
2520,1636.0,N,23.94002457,91.11683121,0,link,12520,N102,,71.02069000000002,6802720.0,N102-8
2521,3.0,B,23.94723573,91.11685028,,bridge,12521,N102,,71.02369000000002,6802720.0,N102-8
2522,642.0,N,23.95008463,91.11685598,0,link,12522,N102,,71.66569000000001,6802720.0,N102-9
2523,88.7,B,23.95293353,91.11686167,,bridge,12523,N102,,71.75439000000001,6802720.0,N102-9
2524,499.0,N,23.95500841,91.11620864,0,link,12524,N102,,72.25339000000001,6802720.0,N102-9
2525,4.0,,23.9570833,91.1155556,N103,intersection,12525,N102,,72.25739000000002,6802720.0,N102-9
2526,2334.0,N,23.96250931,91.10847674,0,link,12526,N102,,74.59139000000002,6802720.0,N102-9
2527,32.15,A,23.96793532,91.10139788,,bridge,12527,N102,,74.62354000000002,6802720.0,N102-9
2528,3706.0,N,23.98334231,91.10539375,0,link,12528,N102,,78.32954000000002,6802720.0,N102-10
2529,18.3,B,23.99874929,91.10938961,,bridge,12529,N102,,78.34784000000002,6802720.0,N102-10
2530,926.0,N,24.002861199999998,91.10906842,0,link,12530,N102,,79.27384000000002,6802720.0,N102-10
2531,3.0,A,24.006973100000003,91.10874723,,bridge,12531,N102,,79.27684000000002,6802720.0,N102-10
2532,382.0,N,24.00863582,91.10906653,0,link,12532,N102,,79.65884000000003,6802720.0,N102-10
2533,6.5,B,24.01029853,91.10938583,,bridge,12533,N102,,79.66534000000003,6802720.0,N102-10
2534,455.0,N,24.01233281,91.10962966,0,link,12534,N102,,80.12034000000003,6802720.0,N102-10
2535,7.0,A,24.01436709,91.10987349999999,,bridge,12535,N102,,80.12734000000003,6802720.0,N102-10
2536,1150.0,N,24.01947471,91.110872,0,link,12536,N102,,81.27734000000004,6802720.0,N102-10
2537,3.0,B,24.02458234,91.1118705,,bridge,12537,N102,,81.28034000000004,6802720.0,N102-10
2538,2042.0,N,24.03363528,91.11297522,0,link,12538,N102,,83.32234000000004,6802720.0,N102-10
2539,4.0,,24.0508333,91.1144444,N2,intersection,11523,N102,,83.32634000000004,6802720.0,N102-10
2540,2945.0,N,24.04664966,91.11437332,0,link,12540,N102,,86.27134000000004,6802720.0,N102-10
2541,4.0,,24.0506111,91.1146667,,sourcesink,12541,N102,,86.27534000000004,6802720.0,N102-10
2542,4.0,,23.0096667,91.3994163,,sourcesink,12542,N104,,0.004,3338880.0,N104-1
2543,349.0,N,23.009514199999998,91.39778243,0,link,12543,N104,,0.353,3338880.0,N104-1
2544,3.65,A,23.0093617,91.39614856,,bridge,12544,N104,,0.35664999999999997,3338880.0,N104-1
2545,68.0,N,23.00933198,91.39583022,0,link,12545,N104,,0.42464999999999997,3338880.0,N104-1
2546,2.7,B,23.00930227,91.39551187,,bridge,12546,N104,,0.42734999999999995,3338880.0,N104-1
2547,2213.0,N,23.00957034,91.38484261,0,link,12547,N104,,2.64035,3338880.0,N104-2
2548,4.0,,23.009555600000002,91.3813604,N1,intersection,10268,N104,,2.64435,3338880.0,N104-2
2549,2063.0,N,23.00735233,91.36474733,0,link,12549,N104,,4.70735,3338880.0,N104-3
2550,2.7,B,23.00486624,91.3553213,,bridge,12550,N104,,4.71005,3338880.0,N104-3
2551,3189.0,N,22.9943746,91.34765737,0,link,12551,N104,,7.89905,3338880.0,N104-3
2552,1.9,A,22.98388297,91.33999344,,bridge,12552,N104,,7.90095,3338880.0,N104-3
2553,193.0,N,22.98350923,91.33916724,0,link,12553,N104,,8.09395,3338880.0,N104-3
2554,87.3,A,22.9831355,91.33834104,,bridge,12554,N104,,8.18125,3338880.0,N104-3
2555,1265.0,N,22.97785097,91.33645026,0,link,12555,N104,,9.446250000000001,3338880.0,N104-4
2556,2.8,C,22.97256643,91.33455949,,bridge,12556,N104,,9.449050000000002,3338880.0,N104-4
2557,1170.0,N,22.96736413,91.33387271,0,link,12557,N104,,10.619050000000001,3338880.0,N104-4
2558,3.0,A,22.96216182,91.33318593,,bridge,12558,N104,,10.622050000000002,3338880.0,N104-4
2559,1106.0,N,22.95838617,91.33017227,0,link,12559,N104,,11.728050000000001,3338880.0,N104-4
2560,48.71,A,22.95461052,91.32715859999999,,bridge,12560,N104,,11.776760000000001,3338880.0,N104-4
2561,1249.0,N,22.95099148,91.32258191,0,link,12561,N104,,13.025760000000002,3338880.0,N104-4
2562,3.0,C,22.94737245,91.31800522,,bridge,12562,N104,,13.028760000000002,3338880.0,N104-4
2563,2356.0,N,22.94257745,91.30843824,0,link,12563,N104,,15.384760000000002,3709520.0,N104-5
2564,4.4,C,22.93778244,91.29887125,,bridge,12564,N104,,15.389160000000002,3709520.0,N104-5
2565,2189.0,N,22.93923002,91.28861391,0,link,12565,N104,,17.578160000000004,3709520.0,N104-6
2566,6.0,A,22.9406776,91.27835658,,bridge,12566,N104,,17.584160000000004,3709520.0,N104-6
2567,1307.0,N,22.94214691,91.27218222,0,link,12567,N104,,18.891160000000003,3709520.0,N104-6
2568,2.5,A,22.94361622,91.26600786,,bridge,12568,N104,,18.893660000000004,3709520.0,N104-6
2569,243.0,N,22.943837600000002,91.26485073,0,link,12569,N104,,19.136660000000003,3709520.0,N104-6
2570,12.6,B,22.94405897,91.2636936,,bridge,12570,N104,,19.14926,3709520.0,N104-6
2571,2329.0,N,22.94793482,91.25364764,0,link,12571,N104,,21.478260000000002,3709520.0,N104-6
2572,3.1,C,22.95181067,91.24360169,,bridge,12572,N104,,21.481360000000002,3709520.0,N104-6
2573,1194.0,N,22.95448882,91.23884691,0,link,12573,N104,,22.67536,3709520.0,N104-6
2574,7.5,C,22.95716698,91.23409213,,bridge,12574,N104,,22.68286,3709520.0,N104-6
2575,1055.0,N,22.95729893,91.22905712,0,link,12575,N104,,23.73786,3709520.0,N104-6
2576,2.8,B,22.95743088,91.22402211,,bridge,12576,N104,,23.740660000000002,3709520.0,N104-6
2577,1482.0,N,22.95619076,91.21696961,0,link,12577,N104,,25.22266,3709520.0,N104-7
2578,2.5,A,22.95495065,91.20991711,,bridge,12578,N104,,25.225160000000002,3709520.0,N104-7
2579,2159.0,N,22.95380764,91.19915555,0,link,12579,N104,,27.38416,3709520.0,N104-7
2580,2.7,C,22.95266463,91.18839399999999,,bridge,12580,N104,,27.386860000000002,3709520.0,N104-7
2581,1278.0,N,22.95131656,91.18227634,0,link,12581,N104,,28.66486,3709520.0,N104-7
2582,9.1,A,22.94996849,91.17615869,,bridge,12582,N104,,28.67396,3709520.0,N104-7
2583,1871.0,N,22.94914484,91.16805245,0,link,12583,N104,,30.54496,3709520.0,N104-7
2584,3.0,B,22.94832118,91.15994621,,bridge,12584,N104,,30.54796,3709520.0,N104-7
2585,1030.0,N,22.94800764,91.15479682,0,link,12585,N104,,31.57796,3709520.0,N104-7
2586,6.0,C,22.947694100000003,91.14964742,,bridge,12586,N104,,31.58396,3709520.0,N104-7
2587,684.0,N,22.94747058,91.14635314,0,link,12587,N104,,32.26796,3709520.0,N104-7
2588,3.2,B,22.94724705,91.14305885,,bridge,12588,N104,,32.27116,3709520.0,N104-7
2589,1768.0,N,22.94659979,91.13454549,0,link,12589,N104,,34.03916,3709520.0,N104-7
2590,20.5,A,22.94595252,91.12603213,,bridge,12590,N104,,34.05966,3709520.0,N104-7
2591,1393.0,N,22.94552729,91.11939724,0,link,12591,N104,,35.45266,3709520.0,N104-8
2592,38.2,B,22.94510205,91.11276234,,bridge,12592,N104,,35.490860000000005,3709520.0,N104-8
2593,1128.0,N,22.94288603,91.10860799999999,0,link,12593,N104,,36.618860000000005,5345520.0,N104-9
2594,3.1,A,22.94067001,91.10445365,,bridge,12594,N104,,36.62196000000001,5345520.0,N104-9
2595,369.0,N,22.93846842,91.10431401,0,link,12595,N104,,36.99096000000001,5345520.0,N104-9
2596,6.5,A,22.93626683,91.10417437,,bridge,12596,N104,,36.99746000000001,5345520.0,N104-9
2597,521.0,N,22.93524563,91.10417145,0,link,12597,N104,,37.51846000000001,5345520.0,N104-9
2598,3.2,C,22.93422444,91.10416854,,bridge,12598,N104,,37.52166000000001,5345520.0,N104-9
2599,976.0,N,22.92995134,91.10370718,0,link,12599,N104,,38.49766000000001,5345520.0,N104-9
2600,18.6,B,22.92567823,91.10324583,,bridge,12600,N104,,38.51626000000001,5345520.0,N104-9
2601,550.0,N,22.92334589,91.10279326,0,link,12601,N104,,39.06626000000001,5345520.0,N104-9
2602,3.0,B,22.92101355,91.10234069,,bridge,12602,N104,,39.06926000000001,5345520.0,N104-9
2603,1244.0,N,22.91539055,91.10194078,0,link,12603,N104,,40.31326000000001,5345520.0,N104-9
2604,6.2,D,22.90976755,91.10154088,,bridge,12604,N104,,40.31946000000001,5345520.0,N104-9
2605,728.0,N,22.90658031,91.10075395,0,link,12605,N104,,41.04746000000001,5345520.0,N104-9
2606,9.4,A,22.90339308,91.09996703,,bridge,12606,N104,,41.05686000000001,5345520.0,N104-9
2607,3665.0,N,22.8873801,91.098435,0,link,12607,N104,,44.72186000000001,5345520.0,N104-10
2608,1.0,C,22.87136713,91.09690296,,bridge,12608,N104,,44.722860000000004,5345520.0,N104-10
2609,456.0,N,22.86940546,91.09698373,0,link,12609,N104,,45.17886000000001,5345520.0,N104-10
2610,6.4,A,22.8674438,91.0970645,,bridge,12610,N104,,45.18526000000001,5345520.0,N104-10
2611,269.0,N,22.86596932,91.09701103,0,link,12611,N104,,45.454260000000005,3098160.0,N104-11
2612,6.5,A,22.86449484,91.09695756,,bridge,12612,N104,,45.46076000000001,3098160.0,N104-11
2613,449.0,N,22.86261398,91.09658456,0,link,12613,N104,,45.909760000000006,3098160.0,N104-11
2614,3.5,B,22.86073312,91.09621157,,bridge,12614,N104,,45.91326000000001,3098160.0,N104-11
2615,1787.0,N,22.85396632,91.09661148,0,link,12615,N104,,47.70026000000001,3098160.0,N104-11
2616,10.4,B,22.84719951,91.09701139,,bridge,12616,N104,,47.710660000000004,3098160.0,N104-11
2617,845.0,N,22.84285799,91.09812802,0,link,12617,N104,,48.55566,3098160.0,N104-11
2618,2.0,A,22.83851647,91.09924464,,bridge,12618,N104,,48.557660000000006,3098160.0,N104-11
2619,227.0,N,22.83751034,91.09955426,0,link,12619,N104,,48.78466,3098160.0,N104-11
2620,2.0,B,22.83650421,91.09986388,,bridge,12620,N104,,48.786660000000005,3098160.0,N104-11
2621,522.0,N,22.83420227,91.10026637,0,link,12621,N104,,49.30866,3098160.0,N104-11
2622,3.0,A,22.83190033,91.10066887,,bridge,12622,N104,,49.31166,3098160.0,N104-11
2623,1213.0,N,22.82882482,91.10105664,0,link,12623,N104,,50.524660000000004,3098160.0,N104-11
2624,4.0,,22.825749300000002,91.1014444,,sourcesink,12624,N104,,50.52866,3098160.0,N104-11
2625,4.0,,22.393444100000004,91.7491386,,sourcesink,12625,N111,,0.004,1501600.0,N111-1
2626,0.0,N,22.393444100000004,91.7491386,0,link,12626,N111,,0.004,1501600.0,N111-1
2627,4.0,,22.393777399999998,91.7588056,N1,intersection,10446,N111,,0.008,1501600.0,N111-1
2628,12660.0,N,22.345958,91.77068025,0,link,12628,N111,,12.668,1501600.0,N111-1
2629,4.0,,22.2984719,91.7922219,,sourcesink,12629,N111,,12.671999999999999,1501600.0,N111-1
2630,4.0,,22.3944163,91.89183299999999,,sourcesink,12630,N107,,0.004,1879600.0,N107-1
2631,52.0,N,22.39422932,91.89194519,0,link,12631,N107,,0.055999999999999994,1879600.0,N107-1
2632,23.8,A,22.39404234,91.89205737,,bridge,12632,N107,,0.0798,1879600.0,N107-1
2633,330.0,N,22.39284389,91.89272087,0,link,12633,N107,,0.4098,1879600.0,N107-1
2634,24.0,B,22.39164544,91.89338436,,bridge,12634,N107,,0.4338,1879600.0,N107-1
2635,1535.0,N,22.38682868,91.89858093,0,link,12635,N107,,1.9687999999999999,1879600.0,N107-1
2636,9.1,A,22.38201192,91.90377751,,bridge,12636,N107,,1.9779,1879600.0,N107-1
2637,1518.0,N,22.37598402,91.90557356,0,link,12637,N107,,3.4959,1879600.0,N107-2
2638,5.6,D,22.36995612,91.90736961,,bridge,12638,N107,,3.5014999999999996,1879600.0,N107-2
2639,1118.0,N,22.365710600000003,91.90953092,0,link,12639,N107,,4.6194999999999995,1879600.0,N107-2
2640,8.3,B,22.36146509,91.91169222,,bridge,12640,N107,,4.6278,1879600.0,N107-2
2641,342.0,N,22.36038771,91.91264677,0,link,12641,N107,,4.969799999999999,1879600.0,N107-2
2642,47.0,A,22.35931032,91.91360132,,bridge,12642,N107,,5.016799999999999,1879600.0,N107-2
2643,1847.0,N,22.35222282,91.91564229,0,link,12643,N107,,6.8637999999999995,1879600.0,N107-3
2644,4.5,C,22.34513532,91.91768325,,bridge,12644,N107,,6.8683,1879600.0,N107-3
